word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
sock,bn:00072576n,['sock'],"['Hosiery consisting of a cloth covering for the foot; worn inside the shoe; reaches to between the ankle and the knee', 'Hosiery consisting of a cloth covering for the foot; worn inside the shoe; reaches to between the ankle and the knee', 'A sock is a piece of clothing worn on the feet and often covering the ankle or some part of the calf.', 'A knitted or woven covering for the foot, reaching no higher than just above the ankle.', 'A knitted or woven covering for the foot.', 'Covering for the foot.']","[('A ___ is a piece of clothing worn on the feet and often covering the ankle or some part of the calf.', ('sock',))]","[('A ___ is a piece of clothing worn on the feet and often covering the ankle or some part of the calf.', ('sock',))]","['Hosiery consisting of a cloth covering for the foot; worn inside the shoe; reaches to between the ankle and the knee', 'A knitted or woven covering for the foot, reaching no higher than just above the ankle.', 'A knitted or woven covering for the foot.', 'Covering for the foot.']"
spade,bn:00022443n,"['nigger', 'jigaboo', 'nigra', 'nigga', 'coon', 'spade']","['(ethnic slur) extremely offensive name for a Black person', '(ethnic slur) extremely offensive name for a Black person', 'In the English language, the word nigger is a racial slur used against black people, especially African Americans.', 'Nigga is a colloquial and vulgar term used in African-American Vernacular English that began as a dialect form of the word nigger, an ethnic slur against black people.', 'A racial slur', 'Ethnic slur typically directed at black people.', 'Common ethnic slur usually directed at blacks of Sub-Saharan African descent', 'Colloquial term derived from the ethnic slur against black people', 'A black person who ""plays the coon""; that is, who plays the dated stereotype of a black fool for an audience, particularly including Caucasians.']","[('Nigga is a colloquial and vulgar term used in African-American Vernacular English that began as a dialect form of the word ___, an ethnic slur against black people.', ('nigger', 'jigaboo', 'nigra', 'spade', 'coon')), ('___ is a colloquial and vulgar term used in African-American Vernacular English that began as a dialect form of the word nigger, an ethnic slur against black people.', ('nigga', 'jigaboo', 'nigra', 'spade', 'coon')), ('A black person who ""plays the ___""; that is, who plays the dated stereotype of a black fool for an audience, particularly including Caucasians.', ('coon', 'jigaboo', 'nigger', 'nigra', 'nigga', 'spade')), ('In the English language, the word ___ is a racial slur used against black people, especially African Americans.', ('nigger', 'jigaboo', 'nigra', 'nigga', 'spade', 'coon'))]","[('Nigga is a colloquial and vulgar term used in African-American Vernacular English that began as a dialect form of the word ___, an ethnic slur against black people.', ('nigger', 'jigaboo', 'nigra', 'spade', 'coon')), ('___ is a colloquial and vulgar term used in African-American Vernacular English that began as a dialect form of the word nigger, an ethnic slur against black people.', ('nigga', 'jigaboo', 'nigra', 'spade', 'coon')), ('A black person who ""plays the ___""; that is, who plays the dated stereotype of a black fool for an audience, particularly including Caucasians.', ('coon', 'jigaboo', 'nigger', 'nigra', 'nigga', 'spade')), ('In the English language, the word ___ is a racial slur used against black people, especially African Americans.', ('nigger', 'jigaboo', 'nigra', 'nigga', 'spade', 'coon'))]","['Common ethnic slur usually directed at blacks of Sub-Saharan African descent', 'Colloquial term derived from the ethnic slur against black people', '(ethnic slur) extremely offensive name for a Black person', 'Ethnic slur typically directed at black people.', 'A racial slur']"
sponge,bn:00060631n,"['marine sponge', 'sponges', 'poriferan', 'sponge', 'parazoan', 'Porifera']","['Primitive multicellular marine animal whose porous body is supported by a fibrous skeletal framework; usually occurs in sessile colonies', 'Primitive multicellular marine animal whose porous body is supported by a fibrous skeletal framework; usually occurs in sessile colonies', 'Sponges, the members of the phylum Porifera, are a basal animal clade as a sister of the Diploblasts.', 'Animal of the phylum Porifera.', 'An member of any of the species belonging to the phylum Porifera. They are marine porous animals.', 'A phylum of the animal kingdom characterized by the presence of canal systems and chambers through which water is drawn in and released; tissues and organs are absent.', 'Any sponge (of the subkingdom Parazoa).', '(zoology) any sponge.', 'Any of various marine invertebrates, mostly of the phylum Porifera, that have a porous skeleton often of silica.']","[('Any of various marine invertebrates, mostly of the phylum ___, that have a porous skeleton often of silica.', ('Porifera', 'marine sponge', 'poriferan', 'parazoan', 'sponges', 'sponge')), ('Sponges, the members of the phylum ___, are a basal animal clade as a sister of the Diploblasts.', ('Porifera', 'marine sponge', 'poriferan', 'parazoan', 'sponge')), ('___, the members of the phylum Porifera, are a basal animal clade as a sister of the Diploblasts.', ('sponges', 'marine sponge', 'poriferan', 'parazoan', 'sponge')), ('An member of any of the species belonging to the phylum ___. They are marine porous animals.', ('Porifera', 'marine sponge', 'poriferan', 'parazoan', 'sponges', 'sponge')), ('Any ___ (of the subkingdom Parazoa).', ('sponge', 'marine sponge', 'poriferan', 'parazoan', 'Porifera', 'sponges')), ('Animal of the phylum ___.', ('Porifera', 'marine sponge', 'poriferan', 'parazoan', 'sponges', 'sponge')), ('(zoology) any ___.', ('sponge', 'marine sponge', 'poriferan', 'parazoan', 'Porifera', 'sponges'))]","[('Any of various marine invertebrates, mostly of the phylum ___, that have a porous skeleton often of silica.', ('Porifera', 'marine sponge', 'poriferan', 'parazoan', 'sponges', 'sponge')), ('Sponges, the members of the phylum ___, are a basal animal clade as a sister of the Diploblasts.', ('Porifera', 'marine sponge', 'poriferan', 'parazoan')), ('___, the members of the phylum Porifera, are a basal animal clade as a sister of the Diploblasts.', ('sponges', 'marine sponge', 'poriferan', 'parazoan')), ('___s, the members of the phylum Porifera, are a basal animal clade as a sister of the Diploblasts.', ('sponge', 'marine sponge', 'poriferan', 'parazoan')), ('An member of any of the species belonging to the phylum ___. They are marine porous animals.', ('Porifera', 'marine sponge', 'poriferan', 'parazoan', 'sponges', 'sponge')), ('Any ___ (of the subkingdom Parazoa).', ('sponge', 'marine sponge', 'poriferan', 'parazoan', 'Porifera', 'sponges')), ('Animal of the phylum ___.', ('Porifera', 'marine sponge', 'poriferan', 'parazoan', 'sponges', 'sponge')), ('(zoology) any ___.', ('sponge', 'marine sponge', 'poriferan', 'parazoan', 'Porifera', 'sponges'))]","['A phylum of the animal kingdom characterized by the presence of canal systems and chambers through which water is drawn in and released; tissues and organs are absent.', 'Primitive multicellular marine animal whose porous body is supported by a fibrous skeletal framework; usually occurs in sessile colonies']"
spoon,bn:00073547n,['spoon'],"['A piece of cutlery with a shallow bowl-shaped container and a handle; used to stir or serve or take up food', 'A piece of cutlery with a shallow bowl-shaped container and a handle; used to stir or serve or take up food', 'A spoon is a utensil consisting of a shallow bowl, oval or round, at the end of a handle.', 'Eating or cooking implement, consisting of a small oval or round shallow bowl with a handle.', 'A utensil commonly used with soup', 'Utensil consisting of a small shallow bowl, oval or round, at the end of a handle', 'An implement for eating or serving, a small bowl with a long straight handle.', 'An implement for stirring food while being prepared; a wooden spoon.', 'Implement for stirring food.']","[('A ___ is a utensil consisting of a shallow bowl, oval or round, at the end of a handle.', ('spoon',)), ('An implement for stirring food while being prepared; a wooden ___.', ('spoon',))]","[('A ___ is a utensil consisting of a shallow bowl, oval or round, at the end of a handle.', ('spoon',)), ('An implement for stirring food while being prepared; a wooden ___.', ('spoon',))]","['A piece of cutlery with a shallow bowl-shaped container and a handle; used to stir or serve or take up food', 'Eating or cooking implement, consisting of a small oval or round shallow bowl with a handle.', 'Utensil consisting of a small shallow bowl, oval or round, at the end of a handle', 'An implement for eating or serving, a small bowl with a long straight handle.', 'A utensil commonly used with soup', 'Implement for stirring food.']"
spring,bn:00036077n,"['spring', 'outpouring', 'outflow', 'fountain', 'natural spring']","['A natural flow of ground water', 'A natural flow of ground water', ""A spring is a natural exit point at which groundwater emerges out of the aquifer and flows onto the top of the Earth's crust to become surface water."", 'A natural source of water', 'Water source', 'A place where ground water flows naturally from a rock or the soil onto the land surface or into a body of surface water.', 'A natural source of water; a spring.', 'A spray or body of water springing from the ground.', 'Water springing from the ground.']","[(""A ___ is a natural exit point at which groundwater emerges out of the aquifer and flows onto the top of the Earth's crust to become surface water."", ('spring', 'natural spring', 'outpouring', 'fountain', 'outflow')), ('A natural source of water; a ___.', ('spring', 'natural spring', 'outpouring', 'fountain', 'outflow'))]","[(""A ___ is a natural exit point at which groundwater emerges out of the aquifer and flows onto the top of the Earth's crust to become surface water."", ('spring', 'natural spring', 'outpouring', 'fountain', 'outflow')), ('A spray or body of water ___ing from the ground.', ('spring', 'natural spring', 'outpouring', 'fountain', 'outflow')), ('A natural source of water; a ___.', ('spring', 'natural spring', 'outpouring', 'fountain', 'outflow')), ('Water ___ing from the ground.', ('spring', 'natural spring', 'outpouring', 'fountain', 'outflow'))]","['A place where ground water flows naturally from a rock or the soil onto the land surface or into a body of surface water.', 'A natural flow of ground water', 'A natural source of water', 'Water source']"
square,bn:00036107n,"['square', 'foursquare']","['(geometry) a plane rectangle with four equal sides and four right angles; a four-sided regular polygon', '(geometry) a plane rectangle with four equal sides and four right angles; a four-sided regular polygon', 'In Euclidean geometry, a square is a regular quadrilateral, which means that it has four equal sides and four equal angles.', 'Regular quadrilateral with four equal sides and four right angles.', 'Regular quadrilateral', 'A two dimensional polygon with four equal sides and four right angles.', 'A polygon with four sides of equal length and four right angles; an equilateral rectangle; a regular quadrilateral.']","[('In Euclidean geometry, a ___ is a regular quadrilateral, which means that it has four equal sides and four equal angles.', ('square', 'foursquare'))]","[('In Euclidean geometry, a ___ is a regular quadrilateral, which means that it has four equal sides and four equal angles.', ('square', 'foursquare'))]","['A polygon with four sides of equal length and four right angles; an equilateral rectangle; a regular quadrilateral.', '(geometry) a plane rectangle with four equal sides and four right angles; a four-sided regular polygon', 'A two dimensional polygon with four equal sides and four right angles.', 'Regular quadrilateral with four equal sides and four right angles.', 'Regular quadrilateral']"
stamp,bn:00063768n,"['stamp', 'postage', 'postage stamp']","['A small adhesive token stuck on a letter or package to indicate that that postal fees have been paid', 'A small adhesive token stuck on a letter or package to indicate that postal fees have been paid', 'A postage stamp is a small piece of paper issued by a post office, postal administration, or other authorized vendors to customers who pay postage.', 'Small piece of paper that is purchased and displayed on an item of mail as evidence of payment of postage', 'A piece of paper that is affixed to letters or packages to pay for their delivery.', 'The postage stamp, or similar token, affixed to an item of post as evidence of payment.', 'A small piece of printed paper stuck on an item to be mailed, indicating that postage has been paid.', 'Piece of paper indicating postage has been paid.', 'A small piece of paper, with a design and a face value, used to prepay postage or other costs such as tax or licence fees.']","[('A ___ is a small piece of paper issued by a post office, postal administration, or other authorized vendors to customers who pay postage.', ('postage stamp',)), ('A ___ stamp is a small piece of paper issued by a post office, postal administration, or other authorized vendors to customers who pay ___.', ('postage',)), ('A postage ___ is a small piece of paper issued by a post office, postal administration, or other authorized vendors to customers who pay postage.', ('stamp',)), ('A small piece of paper, with a design and a face value, used to prepay ___ or other costs such as tax or licence fees.', ('postage', 'postage stamp', 'stamp')), ('Small piece of paper that is purchased and displayed on an item of mail as evidence of payment of ___', ('postage', 'postage stamp', 'stamp')), ('A small piece of printed paper stuck on an item to be mailed, indicating that ___ has been paid.', ('postage', 'postage stamp', 'stamp')), ('The ___, or similar token, affixed to an item of post as evidence of payment.', ('postage stamp',)), ('The ___ stamp, or similar token, affixed to an item of post as evidence of payment.', ('postage',)), ('The postage ___, or similar token, affixed to an item of post as evidence of payment.', ('stamp',)), ('Piece of paper indicating ___ has been paid.', ('postage', 'postage stamp', 'stamp'))]","[('A ___ is a small piece of paper issued by a post office, postal administration, or other authorized vendors to customers who pay postage.', ('postage stamp',)), ('A ___ stamp is a small piece of paper issued by a post office, postal administration, or other authorized vendors to customers who pay ___.', ('postage',)), ('A postage ___ is a small piece of paper issued by a post office, postal administration, or other authorized vendors to customers who pay postage.', ('stamp',)), ('A small piece of paper, with a design and a face value, used to prepay ___ or other costs such as tax or licence fees.', ('postage', 'postage stamp', 'stamp')), ('Small piece of paper that is purchased and displayed on an item of mail as evidence of payment of ___', ('postage', 'postage stamp', 'stamp')), ('A small piece of printed paper stuck on an item to be mailed, indicating that ___ has been paid.', ('postage', 'postage stamp', 'stamp')), ('The ___, or similar token, affixed to an item of post as evidence of payment.', ('postage stamp',)), ('The ___ stamp, or similar token, affixed to an item of post as evidence of payment.', ('postage',)), ('The postage ___, or similar token, affixed to an item of post as evidence of payment.', ('stamp',)), ('Piece of paper indicating ___ has been paid.', ('postage', 'postage stamp', 'stamp'))]","['A small adhesive token stuck on a letter or package to indicate that that postal fees have been paid', 'A small adhesive token stuck on a letter or package to indicate that postal fees have been paid', 'A piece of paper that is affixed to letters or packages to pay for their delivery.']"
star,bn:00073964n,['star'],"['(astronomy) a celestial body of hot gases that radiates energy derived from thermonuclear reactions in the interior', '(astronomy) a celestial body of hot gases that radiates energy derived from thermonuclear reactions in the interior', 'A star is an astronomical object comprising a luminous spheroid of plasma held together by self-gravity.', 'Luminous astronomical object.', 'Astronomical object consisting of a luminous spheroid of plasma held together by its own gravity', 'A luminous celestial body that is made from gases (particularly hydrogen and helium) and forms the shape of a sphere.', 'A luminous celestial body, made up of plasma (particularly hydrogen and helium) and having a spherical shape. Depending on context the sun may or may not be included.', 'Luminous celestial body.', '(astronomy) a luminous celestial body.']","[('A ___ is an astronomical object comprising a luminous spheroid of plasma held together by self-gravity.', ('star',))]","[('A ___ is an astronomical object comprising a luminous spheroid of plasma held together by self-gravity.', ('star',))]","['A luminous celestial body, made up of plasma (particularly hydrogen and helium) and having a spherical shape. Depending on context the sun may or may not be included.', 'A luminous celestial body that is made from gases (particularly hydrogen and helium) and forms the shape of a sphere.', '(astronomy) a celestial body of hot gases that radiates energy derived from thermonuclear reactions in the interior', 'Astronomical object consisting of a luminous spheroid of plasma held together by its own gravity', '(astronomy) a luminous celestial body.', 'Luminous astronomical object.', 'Luminous celestial body.']"
station,bn:00074049n,['station'],"['A facility equipped with special equipment and personnel for a particular purpose', 'A facility equipped with special equipment and personnel for a particular purpose']",[],[],['A facility equipped with special equipment and personnel for a particular purpose']
stem,bn:00073868n,"['stem', 'stalk', 'plant stem']","['A slender or elongated structure that supports a plant or fungus or a plant part or plant organ', 'A slender or elongated structure that supports a plant or fungus or a plant part or plant organ', 'A stem is one of two main structural axes of a vascular plant, the other being the root.', ""A plant's aboveground axis, made of vascular tissue, off which leaves and flowers hang"", 'Structural axis of a vascular plant, supporting leaves, flowers and fruits', 'The stem or main axis of a plant, which supports the seed-carrying parts.', 'Stem or main axis of a plant.']","[('A ___ is one of two main structural axes of a vascular plant, the other being the root.', ('stem', 'plant stem', 'stalk')), ('The ___ or main axis of a plant, which supports the seed-carrying parts.', ('stem', 'plant stem', 'stalk')), ('___ or main axis of a plant.', ('stem', 'plant stem', 'stalk'))]","[('A ___ is one of two main structural axes of a vascular plant, the other being the root.', ('stem', 'plant stem', 'stalk')), ('The ___ or main axis of a plant, which supports the seed-carrying parts.', ('stem', 'plant stem', 'stalk')), ('___ or main axis of a plant.', ('stem', 'plant stem', 'stalk'))]","['A slender or elongated structure that supports a plant or fungus or a plant part or plant organ', ""A plant's aboveground axis, made of vascular tissue, off which leaves and flowers hang"", 'Structural axis of a vascular plant, supporting leaves, flowers and fruits']"
stick,bn:00019079n,['cigar'],"['A roll of tobacco for smoking', 'A roll of tobacco for smoking', 'A cigar is a rolled bundle of dried and fermented tobacco leaves made to be smoked.', 'Roll of tobacco.', 'Rolled bundle of dried and fermented tobacco leaves made to be smoked', 'Tobacco, rolled and wrapped with an outer covering of tobacco leaves, intended to be smoked.', 'Tobacco rolled and wrapped with an outer covering of tobacco leaves, intended to be smoked.']","[('A ___ is a rolled bundle of dried and fermented tobacco leaves made to be smoked.', ('cigar',))]","[('A ___ is a rolled bundle of dried and fermented tobacco leaves made to be smoked.', ('cigar',))]","['Tobacco, rolled and wrapped with an outer covering of tobacco leaves, intended to be smoked.', 'Tobacco rolled and wrapped with an outer covering of tobacco leaves, intended to be smoked.', 'Rolled bundle of dried and fermented tobacco leaves made to be smoked', 'A roll of tobacco for smoking', 'Roll of tobacco.']"
stocking,bn:00074376n,"['stocking', 'stockings']","['Close-fitting hosiery to cover the foot and leg; come in matched pairs (usually used in the plural)', 'Close-fitting hosiery to cover the foot and leg; come in matched pairs (usually used in the plural)', 'Stockings are close-fitting, variously elastic garments covering the leg from the foot up to the knee or possibly part or all of the thigh.', 'Elastic garment covering the foot and lower part of the leg.', 'Hosiery that covers the feet and legs to the knee or higher', 'Clothes to cover your feet. Usually you have two of them.', 'A soft garment worn on the foot and lower leg, usually knit or woven, worn under shoes or other footwear.', 'A soft garment, usually knit or woven, worn on the foot and lower leg under shoes or other footwear.']","[('___ are close-fitting, variously elastic garments covering the leg from the foot up to the knee or possibly part or all of the thigh.', ('stockings', 'stocking'))]","[('___ are close-fitting, variously elastic garments covering the leg from the foot up to the knee or possibly part or all of the thigh.', ('stockings',)), ('___s are close-fitting, variously elastic garments covering the leg from the foot up to the knee or possibly part or all of the thigh.', ('stocking',))]","['A soft garment worn on the foot and lower leg, usually knit or woven, worn under shoes or other footwear.', 'A soft garment, usually knit or woven, worn on the foot and lower leg under shoes or other footwear.', 'Close-fitting hosiery to cover the foot and leg; come in matched pairs (usually used in the plural)', 'Elastic garment covering the foot and lower part of the leg.', 'Hosiery that covers the feet and legs to the knee or higher', 'Clothes to cover your feet. Usually you have two of them.']"
stomach,bn:00012886n,"['stomach', 'breadbasket', 'tummy', 'tum', 'body of stomach']","['An enlarged and muscular saclike organ of the alimentary canal; the principal organ of digestion', 'An enlarged and muscular saclike organ of the alimentary canal; the principal organ of digestion', 'The stomach is a muscular, hollow organ in the gastrointestinal tract of humans and many other animals, including several invertebrates.', 'Organ found in animals.', 'Digestive organ', 'Part of stomach', 'An organ in the body, involved in digestion of food.', 'An organ in animals that stores food in the process of digestion.']","[('The ___ is a muscular, hollow organ in the gastrointestinal tract of humans and many other animals, including several invertebrates.', ('stomach', 'body of stomach', 'breadbasket', 'tummy', 'tum')), ('Part of ___', ('stomach', 'body of stomach', 'breadbasket', 'tummy', 'tum'))]","[('The ___ is a muscular, hollow organ in the gastrointestinal tract of humans and many other animals, including several invertebrates.', ('stomach', 'body of stomach', 'breadbasket', 'tummy', 'tum')), ('Part of ___', ('stomach', 'body of stomach', 'breadbasket', 'tummy', 'tum'))]","['An enlarged and muscular saclike organ of the alimentary canal; the principal organ of digestion', 'An organ in animals that stores food in the process of digestion.', 'An organ in the body, involved in digestion of food.', 'Organ found in animals.', 'Digestive organ']"
store,bn:00021483n,"['computer memory', 'computer storage', 'computer data storage', 'storage', 'memory', 'memory board', 'store']","['An electronic memory device', 'An electronic memory device', 'Computer data storage is a technology consisting of computer components and recording media that are used to retain digital data.', 'Computer memory stores information, such as data and programs for immediate use in the computer.', 'A means to retain digital data', 'Devices that are used to store data or programs on a temporary or permanent basis for use in a computer', 'Storage of digital data readable by computers.', 'Physical device used to store information for immediate use in a digital electronic device', 'Computer components, devices and recording media that retain data for some interval of time.', 'The part of a computer that stores variable executable code or data (RAM) or unalterable executable code or default data (ROM).', 'RAM or ROM.', 'Any computer device, including such as a disk, on which data is stored for a longer term than memory.']","[('___ is a technology consisting of computer components and recording media that are used to retain digital data.', ('computer data storage', 'computer storage', 'computer memory', 'memory board', 'memory', 'store')), ('Computer data ___ is a technology consisting of computer components and recording media that are used to retain digital data.', ('storage', 'computer storage', 'computer memory', 'memory board', 'memory', 'store')), ('Devices that are used to ___ data or programs on a temporary or permanent basis for use in a computer', ('store', 'computer data storage', 'computer storage', 'computer memory', 'memory board', 'storage', 'memory')), ('Any computer device, including such as a disk, on which data is stored for a longer term than ___.', ('memory', 'computer data storage', 'computer storage', 'computer memory', 'memory board', 'storage', 'store')), ('___ stores information, such as data and programs for immediate use in the computer.', ('computer memory', 'computer data storage', 'computer storage', 'memory board', 'storage', 'store')), ('Computer ___ stores information, such as data and programs for immediate use in the computer.', ('memory', 'computer data storage', 'computer storage', 'memory board', 'storage', 'store')), ('Physical device used to ___ information for immediate use in a digital electronic device', ('store', 'computer data storage', 'computer storage', 'computer memory', 'memory board', 'storage', 'memory')), ('___ of digital data readable by computers.', ('storage', 'computer data storage', 'computer storage', 'computer memory', 'memory board', 'memory', 'store')), ('An electronic ___ device', ('memory', 'computer data storage', 'computer storage', 'computer memory', 'memory board', 'storage', 'store'))]","[('___ is a technology consisting of computer components and recording media that are used to retain digital data.', ('computer data storage', 'computer storage', 'computer memory', 'memory board', 'memory', 'store')), ('Computer data ___ is a technology consisting of computer components and recording media that are used to retain digital data.', ('storage', 'computer storage', 'computer memory', 'memory board', 'memory', 'store')), ('The part of a computer that ___s variable executable code or data (RAM) or unalterable executable code or default data (ROM).', ('store', 'computer data storage', 'computer storage', 'computer memory', 'memory board', 'storage', 'memory')), ('Devices that are used to ___ data or programs on a temporary or permanent basis for use in a computer', ('store', 'computer data storage', 'computer storage', 'computer memory', 'memory board', 'storage', 'memory')), ('Any computer device, including such as a disk, on which data is stored for a longer term than ___.', ('memory', 'computer data storage', 'computer storage', 'computer memory', 'memory board', 'storage')), ('Any computer device, including such as a disk, on which data is ___d for a longer term than memory.', ('store', 'computer data storage', 'computer storage', 'computer memory', 'memory board', 'storage')), ('___ stores information, such as data and programs for immediate use in the computer.', ('computer memory', 'computer data storage', 'computer storage', 'memory board', 'storage')), ('Computer ___ stores information, such as data and programs for immediate use in the computer.', ('memory', 'computer data storage', 'computer storage', 'memory board', 'storage')), ('Computer memory ___s information, such as data and programs for immediate use in the computer.', ('store', 'computer data storage', 'computer storage', 'memory board', 'storage')), ('Physical device used to ___ information for immediate use in a digital electronic device', ('store', 'computer data storage', 'computer storage', 'computer memory', 'memory board', 'storage', 'memory')), ('___ of digital data readable by computers.', ('storage', 'computer data storage', 'computer storage', 'computer memory', 'memory board', 'memory', 'store')), ('An electronic ___ device', ('memory', 'computer data storage', 'computer storage', 'computer memory', 'memory board', 'storage', 'store'))]","['Computer components, devices and recording media that retain data for some interval of time.', 'A means to retain digital data', 'RAM or ROM.']"
street,bn:00074595n,['street'],"['A thoroughfare (usually including sidewalks) that is lined with buildings', 'A thoroughfare (usually including sidewalks) that is lined with buildings', 'A paved part of road, usually in a village or a town.', 'A road as above but including the sidewalks (pavements) and buildings.']",[],[],"['A thoroughfare (usually including sidewalks) that is lined with buildings', 'A road as above but including the sidewalks (pavements) and buildings.', 'A paved part of road, usually in a village or a town.']"
sun,bn:00028190n,"['Sunday', 'Sun', ""Lord's Day"", 'Dominicus']","['First day of the week; observed as a day of rest and worship by most Christians', 'First day of the week; observed as a day of rest and worship by most Christians', ""In Christianity, the Lord's Day refers to Sunday, the principal day of communal worship."", 'Sunday is the day of the week between Saturday and Monday.', 'Day of the week.', 'Day of the week', 'The seventh day of the week in Europe and in systems using the ISO 8601 standard, or the first day of the week in the United States of America, the Sabbath for most Christians.', 'Sunday, the first day of the week, particularly as the Christian Sabbath.', ""Lord's Day."", ""The first day of the week in many religious traditions, and the seventh day of the week in systems using the ISO 8601 standard; the Christian Sabbath; the Lord's Day; it follows Saturday and precedes Monday."", 'Day of the week.']","[('The first day of the week in many religious traditions, and the seventh day of the week in systems using the ISO 8601 standard; the Christian Sabbath; the ___; it follows Saturday and precedes Monday.', (""Lord's Day"", 'Dominicus', 'Sunday', 'Sun')), ('In Christianity, the ___ refers to Sunday, the principal day of communal worship.', (""Lord's Day"", 'Dominicus', 'Sun')), (""In Christianity, the Lord's Day refers to ___, the principal day of communal worship."", ('Sunday', 'Dominicus', 'Sun')), ('___, the first day of the week, particularly as the Christian Sabbath.', ('Sunday', ""Lord's Day"", 'Dominicus', 'Sun')), ('___ is the day of the week between Saturday and Monday.', ('Sunday', ""Lord's Day"", 'Dominicus', 'Sun')), ('___.', (""Lord's Day"", 'Dominicus', 'Sunday', 'Sun'))]","[('The first day of the week in many religious traditions, and the seventh day of the week in systems using the ISO 8601 standard; the Christian Sabbath; the ___; it follows Saturday and precedes Monday.', (""Lord's Day"", 'Dominicus', 'Sunday', 'Sun')), ('In Christianity, the ___ refers to Sunday, the principal day of communal worship.', (""Lord's Day"", 'Dominicus')), (""In Christianity, the Lord's Day refers to ___, the principal day of communal worship."", ('Sunday', 'Dominicus')), (""In Christianity, the Lord's Day refers to ___day, the principal day of communal worship."", ('Sun', 'Dominicus')), ('___, the first day of the week, particularly as the Christian Sabbath.', ('Sunday', ""Lord's Day"", 'Dominicus')), ('___day, the first day of the week, particularly as the Christian Sabbath.', ('Sun', ""Lord's Day"", 'Dominicus')), ('___ is the day of the week between Saturday and Monday.', ('Sunday', ""Lord's Day"", 'Dominicus')), ('___day is the day of the week between Saturday and Monday.', ('Sun', ""Lord's Day"", 'Dominicus')), ('___.', (""Lord's Day"", 'Dominicus', 'Sunday', 'Sun'))]","['The seventh day of the week in Europe and in systems using the ISO 8601 standard, or the first day of the week in the United States of America, the Sabbath for most Christians.', 'First day of the week; observed as a day of rest and worship by most Christians', 'Day of the week.', 'Day of the week']"
table,bn:00075813n,['table'],"['A piece of furniture having a smooth flat top that is usually supported by one or more vertical legs', 'A piece of furniture having a smooth flat top that is usually supported by one or more vertical legs', 'A table is an item of furniture with a raised flat top and is supported most commonly by 1 to 4 legs.', 'A piece of furniture with a flat surface and one or more legs', 'Piece of furniture with a flat top', 'A piece of furniture that generally consists of a hard, flat, horizontal surface, which is elevated and stabilised by 3 or more legs (usually 4).', 'A piece of furniture that generally consists of a hard, flat, horizontal surface, which is elevated and stabilized by 3 or more legs (usually 4).', 'An item of furniture with a flat top surface raised above the ground, usually on one or more legs.', 'Item of furniture.']","[('A ___ is an item of furniture with a raised flat top and is supported most commonly by 1 to 4 legs.', ('table',))]","[('A ___ is an item of furniture with a raised flat top and is supported most commonly by 1 to 4 legs.', ('table',))]","['A piece of furniture that generally consists of a hard, flat, horizontal surface, which is elevated and stabilised by 3 or more legs (usually 4).', 'A piece of furniture that generally consists of a hard, flat, horizontal surface, which is elevated and stabilized by 3 or more legs (usually 4).', 'A piece of furniture having a smooth flat top that is usually supported by one or more vertical legs', 'An item of furniture with a flat top surface raised above the ground, usually on one or more legs.', 'A piece of furniture with a flat surface and one or more legs', 'Piece of furniture with a flat top', 'Item of furniture.']"
tail,bn:00075904n,['tail'],"['The posterior part of the body of a vertebrate especially when elongated and extending beyond the trunk or main part of the body', 'The posterior part of the body of a vertebrate especially when elongated and extending beyond the trunk or main part of the body', ""The tail is the section at the rear end of certain kinds of animals' bodies; in general, the term refers to a distinct, flexible appendage to the torso."", ""Section at the rear end of an animal's body, a distinct, flexible appendage to the torso."", 'Rear appendage of organism', 'The appendage of an animal that is attached to its posterior and near the anus.']","[(""The ___ is the section at the rear end of certain kinds of animals' bodies; in general, the term refers to a distinct, flexible appendage to the torso."", ('tail',))]","[(""The ___ is the section at the rear end of certain kinds of animals' bodies; in general, the term refers to a distinct, flexible appendage to the torso."", ('tail',))]","['The posterior part of the body of a vertebrate especially when elongated and extending beyond the trunk or main part of the body', ""Section at the rear end of an animal's body, a distinct, flexible appendage to the torso."", 'The appendage of an animal that is attached to its posterior and near the anus.', 'Rear appendage of organism']"
