word_original,synset,senses,definitions
tree,bn:00078131n,['boom'],"['Een boom is een relatief grote, overblijvende plant met een stevige verhoute stam, en meestal een kroon die zich op enige hoogte boven de grond vertakt.', 'Een overblijvende plant met een houtige stam en met een kroon', 'Houtige plant met stam', 'Een houtachtige, meerjarige plant met een duidelijke stam die zich op enige hoogte boven de grond vertakt.']"
trousers,bn:00060423n,['broek'],"['Een broek is een kledingstuk dat het bekken omvat en aparte openingen heeft voor de benen.', 'Voornamelijk de korte broek', 'kledingstuk met twee beengaten of pijpen ter bedekking van de benen en het onderlijf', 'Kledingstuk dat gedragen over de onderste lichaamshelft de benen afzonderlijk van elkaar bedekt.']"
umbrella,bn:00078920n,"['paraplu', 'regenscherm']","['Een paraplu of regenscherm is een gebruiksvoorwerp dat de functie heeft om een persoon tegen de regen te beschermen.', 'Draagbaar, waterdicht opvouwbaar scherm in klokvorm die men boven het hoofd houdt om regen te weren.']"
wall,bn:00080386n,"['wand', 'muur']","['Een muur is een verticale constructie die dient als afscheiding tussen twee ruimten.', 'Een wand of afscheiding', 'Bouwsel bedoeld als omheining, verdedigingsmuur, ommuring', 'Een verticale constructie van natuursteen, bakstenen, hout, enzovoort, met een lengte en hoogte die veel groter dan zijn dikte, gebruikt om te omsluiten, op te delen of te ondersteunen.']"
watch,bn:00077172n,"['polshorloge', 'klokje', 'horloge', 'klok', 'uurwerk']","['Een horloge is een uurwerk of klok.', 'Een draagbare klok, vaak gedragen aan een band om de pols.']"
wheel,bn:00010248n,"['fiets', 'kar', 'velo', 'rijwiel', 'stalen ros']","['Een fiets is een voertuig dat oorspronkelijk veelal louter met spierkracht werd aangedreven.', 'Tweewielig voertuig met trapaandrijving', 'Een vervoermiddel met twee wielen op een rij, pedalen die via een ketting met het achterwiel verbonden zijn, een stuur om de richting mee te bepalen en een zadel.']"
whip,bn:00081007n,['zweep'],"['Een zweep is een koord of een riem, meestal met een handvat.', 'Werktuig voor correctie en pijniging', 'Lang stuk leer of touw met een handgreep bedoeld om dieren te slaan teneinde ze in beweging te zetten of mensen te straffen.']"
whistle,bn:00081044n,"['fluitje', 'scheidsrechtersfluit', 'fluittoon']",['Een scheidsrechtersfluitje is een instrument dat vooral wordt gebruikt tijdens sportwedstrijden waar een scheidsrechter bij aanwezig is.']
window,bn:00081285n,"['raam', 'venstertablet', 'venster', 'glasraam', 'vensterraam', 'licht', 'raampje']","['Een venster is een opening in een muur of wand van een gebouw om licht door te laten en doorheen te kijken en/of te ventileren.', 'Een opening in een muur om naar buiten te kunnen kijken', 'Opening in muur, vaak met een raam erin', 'Een opening, meestal gevuld met een of meer lagen kleurloos glas, om licht en lucht van buiten naar binnen toe te staan in een gebouw of voertuig.']"
wing,bn:00081336n,"['vleugel', 'vlerk', 'wiek']","['Een vleugel is een orgaan van een vogel voor het vliegen en oorspronkelijk ontstaan uit een voorste ledemaat.', 'Een vogel heeft twee vleugels', 'Het aanhangsel van het lichaam van een dier (vogel, vleermuis, insect) dat het in staat stelt om te vliegen in de lucht.']"
wire,bn:00021675n,"['draad', 'snoer', 'elektriciteitsdraad', 'ader']","['Metaal dat dun en regelmatige is gevormd, tegenwoordig meestal gerold op  gegroefde rollen getrokken door gaten in een stalen plaat.']"
worm,bn:00081635n,"['worm', 'pier', 'wormen', 'regenworm', 'aardworm', 'wurm']","['Wormen zijn een informele groep van dieren die meer dan 25.000 soorten telt.', 'Diverse groepen van ongewervelde dieren, niet noodzakelijkerwijs nauw verwant, gekenmerkt door een lange, relatief dunne lichaamsvorm.', 'Benaming voor diverse dieren', 'informele groep van dieren']"
