word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
frame,bn:00003882n,"['人間生理学', '人体', '人類生物学', 'ムールヴェードル', '体型']","['人体に対する代わりの名前', '人類生物学（じんるいせいぶつがく、英語：human physiology）は、ヒトを対象とした生物学の一分野であり、医学、霊長類学や他の様々な分野と密接に関連している。', '人体（じんたい、英: human body）とは、人間の体を指す。', 'ドバイワールドカップ（英語: Dubai World Cup、アラビア語: كأس دبي العالمي\u200e）は、アラブ首長国連邦のメイダン競馬場で行われる競馬の競走である。', 'ムールヴェードルは、世界の多くの地域で栽培されている赤ワイン用ブドウ品種（黒ブドウ）。', '臓器', '人間の体の物理的な構造。']","[('___（じんるいせいぶつがく、英語：human physiology）は、ヒトを対象とした生物学の一分野であり、医学、霊長類学や他の様々な分野と密接に関連している。', ('人類生物学', 'ムールヴェードル', '人間生理学', '人体', '体型')), ('___（じんたい、英: human body）とは、人間の体を指す。', ('人体', 'ムールヴェードル', '人間生理学', '人類生物学', '体型'))]","[('___（じんるいせいぶつがく、英語：human physiology）は、ヒトを対象とした生物学の一分野であり、医学、霊長類学や他の様々な分野と密接に関連している。', ('人類生物学', 'ムールヴェードル', '人間生理学', '人体', '体型')), ('___は、世界の多くの地域で栽培されている赤ワイン用ブドウ品種（黒ブドウ）。', ('ムールヴェードル', '人間生理学', '人類生物学', '人体', '体型')), ('___（じんたい、英: human body）とは、人間の体を指す。', ('人体', 'ムールヴェードル', '人間生理学', '人類生物学', '体型')), ('___に対する代わりの名前', ('人体', 'ムールヴェードル', '人間生理学', '人類生物学', '体型'))]","['ドバイワールドカップ（英語: Dubai World Cup、アラビア語: كأس دبي العالمي\u200e）は、アラブ首長国連邦のメイダン競馬場で行われる競馬の競走である。', '人間の体の物理的な構造。', '臓器']"
garden,bn:00037300n,"['庭', '庭園']","['植物を耕す小区画地', '庭園（ていえん）は、見て、歩いて楽しむために、樹木を植えたり、噴水・花壇を作ったりするなどして、人工的に整備された施設。']","[('___（ていえん）は、見て、歩いて楽しむために、樹木を植えたり、噴水・花壇を作ったりするなどして、人工的に整備された施設。', ('庭園', '庭'))]","[('___（ていえん）は、見て、歩いて楽しむために、樹木を植えたり、噴水・花壇を作ったりするなどして、人工的に整備された施設。', ('庭園',)), ('___園（ていえん）は、見て、歩いて楽しむために、樹木を植えたり、噴水・花壇を作ったりするなどして、人工的に整備された施設。', ('庭',))]",['植物を耕す小区画地']
girl,bn:00034453n,"['少女', '女の子', '女']","['若い女性', '二進法（にしんほう）とは、2 を底（てい）とし、底およびその冪を基準にして数を表す方法である。', '少女（しょうじょ）は、7歳から18歳前後の「女の子」「女子」。', '若い女性。通常は子供や10代を指す。']","[('少女（しょうじょ）は、7歳から18歳前後の「___」「女子」。', ('女の子', '女')), ('___（しょうじょ）は、7歳から18歳前後の「女の子」「女子」。', ('少女', '女'))]","[('少女（しょうじょ）は、7歳から18歳前後の「___」「女子」。', ('女の子',)), ('___（しょうじょ）は、7歳から18歳前後の「女の子」「女子」。', ('少女',)), ('少女（しょうじょ）は、7歳から18歳前後の「___の子」「___子」。', ('女',))]","['二進法（にしんほう）とは、2 を底（てい）とし、底およびその冪を基準にして数を表す方法である。', '若い女性。通常は子供や10代を指す。', '若い女性']"
glove,bn:00040736n,['手袋'],"['手に付けるもの：手と手首を覆う', '手袋（てぶくろ）とは、人の手を熱や寒さや危険物から保護するため、もしくは装飾のために利用される、手（形態によっては腕やその一部を含む）を覆う衣服である。']","[('___（てぶくろ）とは、人の手を熱や寒さや危険物から保護するため、もしくは装飾のために利用される、手（形態によっては腕やその一部を含む）を覆う衣服である。', ('手袋',))]","[('___（てぶくろ）とは、人の手を熱や寒さや危険物から保護するため、もしくは装飾のために利用される、手（形態によっては腕やその一部を含む）を覆う衣服である。', ('手袋',))]",['手に付けるもの：手と手首を覆う']
goat,bn:00015720n,"['ヤギ', '山羊', 'Capra aegagrus hircus']","['羊の近縁だが鬚とまっすぐな角を有する非常に多くの敏捷な各種の反芻動物', 'ヤギ（山羊、野羊、英: Goat）は、ウシ科ヤギ属（Capra）の動物の総称である。']","[('___（山羊、野羊、英: Goat）は、ウシ科ヤギ属（Capra）の動物の総称である。', ('ヤギ', 'Capra aegagrus hircus')), ('ヤギ（___、野羊、英: Goat）は、ウシ科ヤギ属（Capra）の動物の総称である。', ('山羊', 'Capra aegagrus hircus'))]","[('___（山羊、野羊、英: Goat）は、ウシ科ヤギ属（Capra）の動物の総称である。', ('ヤギ', 'Capra aegagrus hircus')), ('ヤギ（___、野羊、英: Goat）は、ウシ科ヤギ属（Capra）の動物の総称である。', ('山羊', 'Capra aegagrus hircus'))]",['羊の近縁だが鬚とまっすぐな角を有する非常に多くの敏捷な各種の反芻動物']
gun,bn:00042221n,"['銃', '火器']","['高速で弾丸を発射する武器（特に金属管または砲身から）', '銃（じゅう、英: Gun）とは、筒状の銃身から弾丸を発射する道具であり、大砲（砲）より小型の物を指す。', '火器（かき、英語: Firearm）とは、火薬などのエネルギーを利用して飛翔体（弾丸など）を射出する装置。', '筒状の銃身から弾を発射する道具']","[('___（かき、英語: Firearm）とは、火薬などのエネルギーを利用して飛翔体（弾丸など）を射出する装置。', ('火器', '銃')), ('___（じゅう、英: Gun）とは、筒状の銃身から弾丸を発射する道具であり、大砲（砲）より小型の物を指す。', ('銃', '火器'))]","[('___（かき、英語: Firearm）とは、火薬などのエネルギーを利用して飛翔体（弾丸など）を射出する装置。', ('火器', '銃')), ('___（じゅう、英: Gun）とは、筒状の銃身から弾丸を発射する道具であり、大砲（砲）より小型の物を指す。', ('銃', '火器'))]","['高速で弾丸を発射する武器（特に金属管または砲身から）', '筒状の銃身から弾を発射する道具']"
hair,bn:00042526n,['毛'],"['こどもの日（こどものひ）とは、日本における国民の祝日の一つで、端午の節句である5月5日に制定されている。', '生物学においての 毛（け、英: Hair）とは、生物の構造の一つであり、生物体表面から突出した突起状構造のうち非常に細いものをさす。']","[('生物学においての ___（け、英: Hair）とは、生物の構造の一つであり、生物体表面から突出した突起状構造のうち非常に細いものをさす。', ('毛',))]","[('生物学においての ___（け、英: Hair）とは、生物の構造の一つであり、生物体表面から突出した突起状構造のうち非常に細いものをさす。', ('毛',))]",['こどもの日（こどものひ）とは、日本における国民の祝日の一つで、端午の節句である5月5日に制定されている。']
hammer,bn:00042730n,"['金槌', '槌']","['槌（つち）とは、物を打ち付けたり、潰したりする工具の総称。', '物を打ち付けたり潰したりする工具の総称']","[('___（つち）とは、物を打ち付けたり、潰したりする工具の総称。', ('槌', '金槌'))]","[('___（つち）とは、物を打ち付けたり、潰したりする工具の総称。', ('槌', '金槌'))]",['物を打ち付けたり潰したりする工具の総称']
hand,bn:00042759n,"['手', 'マヌス']","['（物をつかむのに適している）上肢の先端', '手首から指の先までの部分。']",[],"[('___首から指の先までの部分。', ('手', 'マヌス'))]",['（物をつかむのに適している）上肢の先端']
hat,bn:00017718n,"['ハット', '帽子']",['帽子（ぼうし）は、防暑、防寒、防砂、装飾を主な目的として頭にかぶる衣類の一種。'],"[('___（ぼうし）は、防暑、防寒、防砂、装飾を主な目的として頭にかぶる衣類の一種。', ('帽子', 'ハット'))]","[('___（ぼうし）は、防暑、防寒、防砂、装飾を主な目的として頭にかぶる衣類の一種。', ('帽子', 'ハット'))]",[]
heart,bn:00043383n,"['心臓', '心腔', 'ヒトの心臓']","['心臓（しんぞう）とは、血液循環の原動力となる器官のこと。', '血液を循環させることを担う臓器']","[('___（しんぞう）とは、血液循環の原動力となる器官のこと。', ('心臓', 'ヒトの心臓', '心腔'))]","[('___（しんぞう）とは、血液循環の原動力となる器官のこと。', ('心臓', 'ヒトの心臓', '心腔'))]",['血液を循環させることを担う臓器']
hook,bn:00078068n,['罠'],['何か（通常動物）を捕らえて閉じこめる装置'],[],[],['何か（通常動物）を捕らえて閉じこめる装置']
horn,bn:00022750n,"['口琴', 'トランペット', 'コルネット', '喇叭']","['トランペット（英：trumpet）は、オーケストラ・吹奏楽・ジャズ・ポップスなどで広く用いられている金管楽器の一種である。', 'コルネット（英: cornet、仏: cornet à pistons、独: Kornet, Piston、伊: cornetta）は、金管楽器の一種である。']","[('___（英: cornet、仏: cornet à pistons、独: Kornet, Piston、伊: cornetta）は、金管楽器の一種である。', ('コルネット', 'トランペット', '口琴', '喇叭')), ('___（英：trumpet）は、オーケストラ・吹奏楽・ジャズ・ポップスなどで広く用いられている金管楽器の一種である。', ('トランペット', 'コルネット', '口琴', '喇叭'))]","[('___（英: cornet、仏: cornet à pistons、独: Kornet, Piston、伊: cornetta）は、金管楽器の一種である。', ('コルネット', 'トランペット', '口琴', '喇叭')), ('___（英：trumpet）は、オーケストラ・吹奏楽・ジャズ・ポップスなどで広く用いられている金管楽器の一種である。', ('トランペット', 'コルネット', '口琴', '喇叭'))]",[]
horse,bn:00031345n,"['馬', 'ウマ', 'Equus caballus']","['先史時代から家畜化されている、蹄のある草食性の四肢動物', 'ウマ（馬、英: Horse, 学名: Equus caballus）は、哺乳綱奇蹄目ウマ科ウマ属に分類される家畜動物。', '奇蹄目ウマ科の動物']","[('ウマ（馬、英: Horse, 学名: ___）は、哺乳綱奇蹄目ウマ科ウマ属に分類される家畜動物。', ('Equus caballus',)), ('___（馬、英: Horse, 学名: Equus caballus）は、哺乳綱奇蹄目ウマ科ウマ属に分類される家畜動物。', ('ウマ',)), ('ウマ（___、英: Horse, 学名: Equus caballus）は、哺乳綱奇蹄目ウマ科ウマ属に分類される家畜動物。', ('馬',))]","[('ウマ（馬、英: Horse, 学名: ___）は、哺乳綱奇蹄目ウマ科ウマ属に分類される家畜動物。', ('Equus caballus',)), ('___（馬、英: Horse, 学名: Equus caballus）は、哺乳綱奇蹄目ウマ科ウマ属に分類される家畜動物。', ('ウマ',)), ('ウマ（___、英: Horse, 学名: Equus caballus）は、哺乳綱奇蹄目ウマ科ウマ属に分類される家畜動物。', ('馬',))]","['先史時代から家畜化されている、蹄のある草食性の四肢動物', '奇蹄目ウマ科の動物']"
hospital,bn:00044896n,['病院'],"['患者が治療を受ける健康設備', '病院（びょういん、英: hospital）は、疾病や疾患を抱えた人（病人、患者）に対し医療を提供したり、病人を収容する施設（の中でも一定の規模のもの）のこと。', '病人に医療を提供したり収容する施設']","[('___（びょういん、英: hospital）は、疾病や疾患を抱えた人（病人、患者）に対し医療を提供したり、病人を収容する施設（の中でも一定の規模のもの）のこと。', ('病院',))]","[('___（びょういん、英: hospital）は、疾病や疾患を抱えた人（病人、患者）に対し医療を提供したり、病人を収容する施設（の中でも一定の規模のもの）のこと。', ('病院',))]","['病人に医療を提供したり収容する施設', '患者が治療を受ける健康設備']"
house,bn:00044994n,"['家', '家屋', '住宅']","['1家族以上のための居住棟として機能する住居', '家屋（かおく）は、人が居住する建築物のこと。', '住宅（じゅうたく、英語: house, あるいはresidence）は、人の居住を用途とする建築物。', '人の居住を用途とする建築物']","[('___（じゅうたく、英語: house, あるいはresidence）は、人の居住を用途とする建築物。', ('住宅', '家屋', '家')), ('___（かおく）は、人が居住する建築物のこと。', ('家屋', '住宅', '家'))]","[('___（じゅうたく、英語: house, あるいはresidence）は、人の居住を用途とする建築物。', ('住宅', '家屋', '家')), ('___（かおく）は、人が居住する建築物のこと。', ('家屋', '住宅')), ('___屋（かおく）は、人が居住する建築物のこと。', ('家', '住宅'))]","['1家族以上のための居住棟として機能する住居', '人の居住を用途とする建築物']"
island,bn:00047612n,['島'],"['水によって囲まれる陸の塊（大陸よりも小さい）', '島（しま）とは、一般的には周囲を海や湖で囲まれた陸地のことをいい、内陸部のものを含む。', '大陸より面積が小さく、四方を水域に囲まれた陸地']","[('___（しま）とは、一般的には周囲を海や湖で囲まれた陸地のことをいい、内陸部のものを含む。', ('島',))]","[('___（しま）とは、一般的には周囲を海や湖で囲まれた陸地のことをいい、内陸部のものを含む。', ('島',))]","['大陸より面積が小さく、四方を水域に囲まれた陸地', '水によって囲まれる陸の塊（大陸よりも小さい）']"
jewel,bn:00037606n,['宝石'],"['切り出されて宝石として研磨される結晶質の石', '宝石（ほうせき）とは、希少性が高く美しい外観を有する固形物のこと。', '希少性が高く美しい外観を有する固形物']","[('___（ほうせき）とは、希少性が高く美しい外観を有する固形物のこと。', ('宝石',))]","[('___（ほうせき）とは、希少性が高く美しい外観を有する固形物のこと。', ('宝石',))]","['切り出されて宝石として研磨される結晶質の石', '希少性が高く美しい外観を有する固形物']"
kettle,bn:00011829n,"['やかん', '薬缶']","['通例蓋がある', 'やかん（薬缶、薬罐、薬鑵）は、湯沸かしに用いる道具で、主に土瓶形である。']","[('___（薬缶、薬罐、薬鑵）は、湯沸かしに用いる道具で、主に土瓶形である。', ('やかん',)), ('やかん（___、薬罐、薬鑵）は、湯沸かしに用いる道具で、主に土瓶形である。', ('薬缶',))]","[('___（薬缶、薬罐、薬鑵）は、湯沸かしに用いる道具で、主に土瓶形である。', ('やかん',)), ('やかん（___、薬罐、薬鑵）は、湯沸かしに用いる道具で、主に土瓶形である。', ('薬缶',))]",['通例蓋がある']
key,bn:00048985n,['鍵'],"['錠に差し込んだとき錠前のメカニズムが回転するように型取られた金属器具', '鍵（かぎ、鑰、キー、Key）とは、錠（ロック、Lock、扉などを閉ざす目的で取り付けられている機器）を解錠操作により開閉するための器具。']","[('___（かぎ、鑰、キー、Key）とは、錠（ロック、Lock、扉などを閉ざす目的で取り付けられている機器）を解錠操作により開閉するための器具。', ('鍵',))]","[('___（かぎ、鑰、キー、Key）とは、錠（ロック、Lock、扉などを閉ざす目的で取り付けられている機器）を解錠操作により開閉するための器具。', ('鍵',))]",['錠に差し込んだとき錠前のメカニズムが回転するように型取られた金属器具']
knee,bn:00006140n,['膝'],"['脛骨と腓骨を大腿骨に結びつけ、膝蓋によって前部を保護されている人間の脚にある蝶番関節', '膝（ひざ、knee）は、ヒトなどの動物における脚（足）の関節部の1つで、腿（もも）と脛（すね）を繋ぐ部分である。']","[('___（ひざ、knee）は、ヒトなどの動物における脚（足）の関節部の1つで、腿（もも）と脛（すね）を繋ぐ部分である。', ('膝',))]","[('___（ひざ、knee）は、ヒトなどの動物における脚（足）の関節部の1つで、腿（もも）と脛（すね）を繋ぐ部分である。', ('膝',)), ('脛骨と腓骨を大腿骨に結びつけ、___蓋によって前部を保護されている人間の脚にある蝶番関節', ('膝',))]",[]
knife,bn:00049322n,"['小刀', '包丁', 'ナイフ']",['ナイフ（英: knife／knives《複数形》）は、物を切るための道具で、把手が取り付けられていて、手に持って用いる汎用の刃物を指す。'],"[('___（英: knife／knives《複数形》）は、物を切るための道具で、把手が取り付けられていて、手に持って用いる汎用の刃物を指す。', ('ナイフ', '小刀', '包丁'))]","[('___（英: knife／knives《複数形》）は、物を切るための道具で、把手が取り付けられていて、手に持って用いる汎用の刃物を指す。', ('ナイフ', '小刀', '包丁'))]",[]
knot,bn:00049367n,['結び目'],"['ロープ（またはひも）を輪にして、自身か別のロープ、または物体に結びつけて作る様々な締め具', '米国の詩人;ウィリアム・ローズ・ベネの兄弟（1898年−1943年）.', '扇形の尾を持つ大型キジ科の鳥;食用に広く家畜化されている.', '結び目（むすびめ）とは、一般に紐や糸を結び合わせたところ、結んで作った瘤（こぶ）のことである。']","[('___（むすびめ）とは、一般に紐や糸を結び合わせたところ、結んで作った瘤（こぶ）のことである。', ('結び目',))]","[('___（むすびめ）とは、一般に紐や糸を結び合わせたところ、結んで作った瘤（こぶ）のことである。', ('結び目',))]","['ロープ（またはひも）を輪にして、自身か別のロープ、または物体に結びつけて作る様々な締め具', '米国の詩人;ウィリアム・ローズ・ベネの兄弟（1898年−1943年）.', '扇形の尾を持つ大型キジ科の鳥;食用に広く家畜化されている.']"
leaf,bn:00035596n,['葉'],"['高等植物の、光合成と蒸散の為の主要器官', '葉（は、英: leaf）は、陸上植物の植物体を構成する軸性器官である茎に側生する器官である。', '植物の器官']","[('___（は、英: leaf）は、陸上植物の植物体を構成する軸性器官である茎に側生する器官である。', ('葉',))]","[('___（は、英: leaf）は、陸上植物の植物体を構成する軸性器官である茎に側生する器官である。', ('葉',))]","['高等植物の、光合成と蒸散の為の主要器官', '植物の器官']"
leg,bn:00050541n,"['脚', '足']",['人間を含む動物の足。足の付け根からくるぶしまで。'],[],"[('人間を含む動物の足。___の付け根からくるぶしまで。', ('足', '脚'))]",[]
line,bn:00076373n,"['テレビ', 'ビデオ', 'テレビジョン', '電視']","['静止しているものまたは動いているものの視覚イメージを放送するもの', 'テレビは、テレビジョン（英: television）の略称であり、テレビジョンは、映像と音声を離れた場所に送り、再現するしくみ。', 'ビデオ（Video） 聞くとは、狭義にはテレビジョン技術において、電気信号を用いた映像（映像信号またはビデオ信号）の処理技術と、それを利用した周辺技術全般に関わる用語である。', 'テレビジョン、テレビ受像機の略語']","[('___（Video） 聞くとは、狭義にはテレビジョン技術において、電気信号を用いた映像（映像信号またはビデオ信号）の処理技術と、それを利用した周辺技術全般に関わる用語である。', ('ビデオ', 'テレビジョン', 'テレビ', '電視')), ('テレビは、___（英: television）の略称であり、テレビジョンは、映像と音声を離れた場所に送り、再現するしくみ。', ('テレビジョン', 'テレビ', 'ビデオ', '電視')), ('___、テレビ受像機の略語', ('テレビジョン', 'テレビ', 'ビデオ', '電視'))]","[('___（Video） 聞くとは、狭義にはテレビジョン技術において、電気信号を用いた映像（映像信号またはビデオ信号）の処理技術と、それを利用した周辺技術全般に関わる用語である。', ('ビデオ', 'テレビジョン', 'テレビ', '電視')), ('テレビは、___（英: television）の略称であり、___は、映像と音声を離れた場所に送り、再現するしくみ。', ('テレビジョン', 'ビデオ', '電視')), ('___は、___ジョン（英: television）の略称であり、___ジョンは、映像と音声を離れた場所に送り、再現するしくみ。', ('テレビ', 'ビデオ', '電視')), ('___、テレビ受像機の略語', ('テレビジョン', 'ビデオ', '電視')), ('___ジョン、___受像機の略語', ('テレビ', 'ビデオ', '電視'))]",['静止しているものまたは動いているものの視覚イメージを放送するもの']
lip,bn:00051440n,['唇'],"['口を囲んで、話す役割を果たす組織の肥満した2つのひだのどちらか', '唇（くちびる、脣）とは、哺乳類の口の回りにある器官である。', '哺乳類の口の回りにある器官']","[('___（くちびる、脣）とは、哺乳類の口の回りにある器官である。', ('唇',))]","[('___（くちびる、脣）とは、哺乳類の口の回りにある器官である。', ('唇',))]","['口を囲んで、話す役割を果たす組織の肥満した2つのひだのどちらか', '哺乳類の口の回りにある器官']"
lock,bn:00024493n,"['巻き毛', '旋毛', '縦ロール']","['髪の房', '旋毛（つむじ、せんもう）は、頭部の毛髪が放散するようにうずを巻いている部分のことである。']","[('___（つむじ、せんもう）は、頭部の毛髪が放散するようにうずを巻いている部分のことである。', ('旋毛', '縦ロール', '巻き毛'))]","[('___（つむじ、せんもう）は、頭部の毛髪が放散するようにうずを巻いている部分のことである。', ('旋毛', '縦ロール', '巻き毛'))]",['髪の房']
map,bn:00036821n,"['一価関数', '関数', '写像']","['それぞれの所定の要素（関数の定義域）がもう一方の集合（関数の範囲）と関連している数学的関係', '写像（しゃぞう、英: Mapping, Map）は、二つの集合が与えられたときに、一方の集合の各元に対し、他方の集合のただひとつの元を指定して結びつける対応のことである。', '数学における関数（かんすう、英: function、仏: fonction、独: Funktion、 蘭: functie、羅: functio、函数とも書かれる）とは、かつてはある変数に依存して決まる値あるいはその対応を表す式のことであった。', '数学用語', '2つの集合の要素の間の対応']","[('___（しゃぞう、英: Mapping, Map）は、二つの集合が与えられたときに、一方の集合の各元に対し、他方の集合のただひとつの元を指定して結びつける対応のことである。', ('写像', '一価関数', '関数'))]","[('___（しゃぞう、英: Mapping, Map）は、二つの集合が与えられたときに、一方の集合の各元に対し、他方の集合のただひとつの元を指定して結びつける対応のことである。', ('写像', '一価関数', '関数')), ('それぞれの所定の要素（___の定義域）がもう一方の集合（___の範囲）と関連している数学的関係', ('関数', '一価関数', '写像'))]","['数学における関数（かんすう、英: function、仏: fonction、独: Funktion、 蘭: functie、羅: functio、函数とも書かれる）とは、かつてはある変数に依存して決まる値あるいはその対応を表す式のことであった。', '2つの集合の要素の間の対応', '数学用語']"
match,bn:00036522n,"['マッチ', '燐寸', '火柴']",['マッチ（英: match、燐寸）は細く短い軸の先端に、発火性のある混合物（頭薬）をつけた軸木（マッチ棒）と、側薬を塗付した側面とを摩擦させるなどして、発火させ、火を得るための道具。'],"[('___（英: match、燐寸）は細く短い軸の先端に、発火性のある混合物（頭薬）をつけた軸木（マッチ棒）と、側薬を塗付した側面とを摩擦させるなどして、発火させ、火を得るための道具。', ('マッチ', '火柴')), ('マッチ（英: match、___）は細く短い軸の先端に、発火性のある混合物（頭薬）をつけた軸木（マッチ棒）と、側薬を塗付した側面とを摩擦させるなどして、発火させ、火を得るための道具。', ('燐寸', '火柴'))]","[('___（英: match、燐寸）は細く短い軸の先端に、発火性のある混合物（頭薬）をつけた軸木（___棒）と、側薬を塗付した側面とを摩擦させるなどして、発火させ、火を得るための道具。', ('マッチ', '火柴')), ('マッチ（英: match、___）は細く短い軸の先端に、発火性のある混合物（頭薬）をつけた軸木（マッチ棒）と、側薬を塗付した側面とを摩擦させるなどして、発火させ、火を得るための道具。', ('燐寸', '火柴'))]",[]
monkey,bn:00055685n,"['猿', 'サル']","['（原猿類を除く）様々な長い尾を持つ霊長類', 'サル（猿）とは、通俗的な意味ではヒト（古人類を含む）を除いたサル目（霊長目）のことである。']","[('___（猿）とは、通俗的な意味ではヒト（古人類を含む）を除いたサル目（霊長目）のことである。', ('サル',)), ('サル（___）とは、通俗的な意味ではヒト（古人類を含む）を除いたサル目（霊長目）のことである。', ('猿',))]","[('___（猿）とは、通俗的な意味ではヒト（古人類を含む）を除いたサル目（霊長目）のことである。', ('サル',)), ('サル（___）とは、通俗的な意味ではヒト（古人類を含む）を除いたサル目（霊長目）のことである。', ('猿',))]",['（原猿類を除く）様々な長い尾を持つ霊長類']
moon,bn:00055813n,"['月', '衛星']","['惑星の自然の衛星', '衛星（えいせい、英語: natural satellite）は、惑星や準惑星・小惑星の周りを公転する天然の天体。', '惑星や準惑星・小惑星の周りを公転する天然の天体']","[('___（えいせい、英語: natural satellite）は、惑星や準惑星・小惑星の周りを公転する天然の天体。', ('衛星', '月'))]","[('___（えいせい、英語: natural satellite）は、惑星や準惑星・小惑星の周りを公転する天然の天体。', ('衛星', '月'))]","['惑星や準惑星・小惑星の周りを公転する天然の天体', '惑星の自然の衛星']"
mouth,bn:00056136n,"['口', '口腔前庭']","['顔の口腔の外部的に見える部分と開口部を囲んでいる器官の体系', '口腔前庭（こうくうぜんてい、Vestibulum oris）とは、口腔内における前方部をさす。']","[('___（こうくうぜんてい、Vestibulum oris）とは、口腔内における前方部をさす。', ('口腔前庭', '口'))]","[('___（こうくうぜんてい、Vestibulum oris）とは、口腔内における前方部をさす。', ('口腔前庭',)), ('___腔前庭（こうくうぜんてい、Vestibulum oris）とは、___腔内における前方部をさす。', ('口',))]",['顔の口腔の外部的に見える部分と開口部を囲んでいる器官の体系']
muscle,bn:00056377n,['筋肉'],"['身体の収縮器官の1つ', '筋肉（きんにく、羅: musculus; 独: Muskel; 仏, 英: muscle）は、動物の持つ組織のひとつで、収縮することにより力を発生させる、代表的な運動器官である。', '動物の持つ組織のひとつ']","[('___（きんにく、羅: musculus; 独: Muskel; 仏, 英: muscle）は、動物の持つ組織のひとつで、収縮することにより力を発生させる、代表的な運動器官である。', ('筋肉',))]","[('___（きんにく、羅: musculus; 独: Muskel; 仏, 英: muscle）は、動物の持つ組織のひとつで、収縮することにより力を発生させる、代表的な運動器官である。', ('筋肉',))]","['動物の持つ組織のひとつ', '身体の収縮器官の1つ']"
nail,bn:00056727n,['爪'],"['指の背面の一部を覆い保護する、角質の板', '爪（つめ）は、有羊膜類の指の先端の背面にある、表皮の角質が変化・硬化して出来た皮膚の付属器官。', '指の先についているもの']","[('___（つめ）は、有羊膜類の指の先端の背面にある、表皮の角質が変化・硬化して出来た皮膚の付属器官。', ('爪',))]","[('___（つめ）は、有羊膜類の指の先端の背面にある、表皮の角質が変化・硬化して出来た皮膚の付属器官。', ('爪',))]","['指の背面の一部を覆い保護する、角質の板', '指の先についているもの']"
neck,bn:00017395n,['首'],"['身体の残りに頭を接続する有機体（人間または動物）の一部', 'くび（首、頸, neck）とは頸部（けいぶ）、すなわち、人体において頭（頭部）と胴体をつなぐ部位である。']","[('くび（___、頸, neck）とは頸部（けいぶ）、すなわち、人体において頭（頭部）と胴体をつなぐ部位である。', ('首',))]","[('くび（___、頸, neck）とは頸部（けいぶ）、すなわち、人体において頭（頭部）と胴体をつなぐ部位である。', ('首',))]",['身体の残りに頭を接続する有機体（人間または動物）の一部']
nerve,bn:00057322n,['神経'],"['さまざまな身体の器官と組織を通る神経繊維の束', '神経（しんけい、英: nerve）は、動物に見られる組織。', '多くの神経細胞をまとめる組織と、血管、リンパ線。']","[('___（しんけい、英: nerve）は、動物に見られる組織。', ('神経',))]","[('___（しんけい、英: nerve）は、動物に見られる組織。', ('神経',))]","['多くの神経細胞をまとめる組織と、血管、リンパ線。', 'さまざまな身体の器官と組織を通る神経繊維の束']"
net,bn:00024712n,"['コンピュータ・ネットワーク', 'インターネット', 'ネット', 'サイバースペース']","['データの通信や交換を容易にするためにTCP/IPネットワークプロトコルを用いた、世界的に広がったネットワークから成るコンピュータネットワーク', 'サイバースペース は、コンピュータやネットワーク上に構築された仮想的な空間（仮想空間）のことを指す。', 'インターネット（英: the Internet）は Internet Protocol を用いて接続されたコンピュータからなる、世界規模の情報通信網である。', '世界規模で接続されたコンピュータ・ネットワーク']","[('___（英: the Internet）は Internet Protocol を用いて接続されたコンピュータからなる、世界規模の情報通信網である。', ('インターネット', 'コンピュータ・ネットワーク', 'サイバースペース', 'ネット')), ('___ は、コンピュータやネットワーク上に構築された仮想的な空間（仮想空間）のことを指す。', ('サイバースペース', 'コンピュータ・ネットワーク', 'インターネット', 'ネット'))]","[('___（英: the Internet）は Internet Protocol を用いて接続されたコンピュータからなる、世界規模の情報通信網である。', ('インターネット', 'コンピュータ・ネットワーク', 'サイバースペース', 'ネット')), ('___ は、コンピュータやネットワーク上に構築された仮想的な空間（仮想空間）のことを指す。', ('サイバースペース', 'コンピュータ・ネットワーク', 'インターネット', 'ネット')), ('世界規模で接続されたコンピュータ・___ワーク', ('ネット', 'コンピュータ・ネットワーク', 'サイバースペース', 'インターネット'))]",['データの通信や交換を容易にするためにTCP/IPネットワークプロトコルを用いた、世界的に広がったネットワークから成るコンピュータネットワーク']
nose,bn:00058117n,"['鼻', '嗅覚器官']","['鼻（はな）は、動物の器官のひとつで、嗅覚をつかさどる感覚器、そして呼吸をするための呼吸器である。', '嗅覚と呼吸を実現する器官']","[('___（はな）は、動物の器官のひとつで、嗅覚をつかさどる感覚器、そして呼吸をするための呼吸器である。', ('鼻', '嗅覚器官'))]","[('___（はな）は、動物の器官のひとつで、嗅覚をつかさどる感覚器、そして呼吸をするための呼吸器である。', ('鼻', '嗅覚器官'))]",['嗅覚と呼吸を実現する器官']
nut,bn:00058343n,['ナット'],"['ボルトに差し込まれる内部ねじ山をもつ小さなメタルブロック（通常正方形または六角形）', 'ナット（英: nut）は、機械などの組立に使用される締結部品の一つ。']","[('___（英: nut）は、機械などの組立に使用される締結部品の一つ。', ('ナット',))]","[('___（英: nut）は、機械などの組立に使用される締結部品の一つ。', ('ナット',))]",['ボルトに差し込まれる内部ねじ山をもつ小さなメタルブロック（通常正方形または六角形）']
