word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
plane,bn:00001697n,"['हवाई जहाज़', 'वायु-यान', 'हवाई जहाज', 'विमान']","['हवाई जहाज एक प्रकार का वायुयान होता है, जो अपने पंखों के द्वारा गति मिलने पर हवा में उड़ता है।', 'एक प्रकार का वायुयान']","[('___ एक प्रकार का वायुयान होता है, जो अपने पंखों के द्वारा गति मिलने पर हवा में उड़ता है।', ('हवाई जहाज', 'हवाई जहाज़', 'वायु-यान', 'विमान'))]","[('___ एक प्रकार का वायुयान होता है, जो अपने पंखों के द्वारा गति मिलने पर हवा में उड़ता है।', ('हवाई जहाज', 'हवाई जहाज़', 'वायु-यान', 'विमान'))]",['एक प्रकार का वायुयान']
plate,bn:00050990n,['वाहन पंजीकरण प्लेट'],"['एक वाहन पंजीकरण प्लेट, जिसे नंबर प्लेट, लाइसेंस प्लेट या लाइसेंस प्लेट के रूप में भी जाना जाता है, एक धातु या प्लास्टिक की प्लेट है जो आधिकारिक पहचान उद्देश्यों के लिए मोटर वाहन या ट्रेलर से जुड़ी होती है।']","[('एक ___, जिसे नंबर प्लेट, लाइसेंस प्लेट या लाइसेंस प्लेट के रूप में भी जाना जाता है, एक धातु या प्लास्टिक की प्लेट है जो आधिकारिक पहचान उद्देश्यों के लिए मोटर वाहन या ट्रेलर से जुड़ी होती है।', ('वाहन पंजीकरण प्लेट',))]","[('एक ___, जिसे नंबर प्लेट, लाइसेंस प्लेट या लाइसेंस प्लेट के रूप में भी जाना जाता है, एक धातु या प्लास्टिक की प्लेट है जो आधिकारिक पहचान उद्देश्यों के लिए मोटर वाहन या ट्रेलर से जुड़ी होती है।', ('वाहन पंजीकरण प्लेट',))]",[]
plough,bn:00063057n,"['नांगल', 'हल']",['हल एक कृषि यंत्र है जो जमीन की जुताई के काम आता है।'],"[('___ एक कृषि यंत्र है जो जमीन की जुताई के काम आता है।', ('हल', 'नांगल'))]","[('___ एक कृषि यंत्र है जो जमीन की जुताई के काम आता है।', ('हल', 'नांगल'))]",[]
pot,bn:00015106n,['शौचालय'],['शौचालय एक ऐसी सुविधा है जो मानव के मल एवं मूत्र के समुचित व्यवस्था के लिये प्रयोग किया जाता है।'],"[('___ एक ऐसी सुविधा है जो मानव के मल एवं मूत्र के समुचित व्यवस्था के लिये प्रयोग किया जाता है।', ('शौचालय',))]","[('___ एक ऐसी सुविधा है जो मानव के मल एवं मूत्र के समुचित व्यवस्था के लिये प्रयोग किया जाता है।', ('शौचालय',))]",[]
potato,bn:00047481n,"['आलू', 'Solanum tuberosum']",['आलू एक सब्जी है।'],[],"[('___ एक सब्जी है।', ('आलू', 'Solanum tuberosum'))]",[]
prison,bn:00064468n,"['जेल', 'कारागार']",['कारागार या बन्दीगृह वह स्थान या भवन है जिसमें राज्य द्वारा विचाराधीन अपराधियों या अपराध-सिद्ध अपराधियों को बन्दी बनाकर रखा जाता है।'],"[('___ या बन्दीगृह वह स्थान या भवन है जिसमें राज्य द्वारा विचाराधीन अपराधियों या अपराध-सिद्ध अपराधियों को बन्दी बनाकर रखा जाता है।', ('कारागार', 'जेल'))]","[('___ या बन्दीगृह वह स्थान या भवन है जिसमें राज्य द्वारा विचाराधीन अपराधियों या अपराध-सिद्ध अपराधियों को बन्दी बनाकर रखा जाता है।', ('कारागार', 'जेल'))]",[]
rat,bn:00056119n,"['चूहा', 'मूषक']","['मूषक या मूष एक छोटे आकार का कृंतक होता है जिसके नोकीला थूथन, छोटे गोल कान और लगभग शरीर के जितनी लम्बी [[[दुम]] होती है।', 'स्तनधारियों की जाति']","[('___ या मूष एक छोटे आकार का कृंतक होता है जिसके नोकीला थूथन, छोटे गोल कान और लगभग शरीर के जितनी लम्बी [[[दुम]] होती है।', ('मूषक', 'चूहा'))]","[('___ या मूष एक छोटे आकार का कृंतक होता है जिसके नोकीला थूथन, छोटे गोल कान और लगभग शरीर के जितनी लम्बी [[[दुम]] होती है।', ('मूषक', 'चूहा'))]",['स्तनधारियों की जाति']
receipt,bn:00000746n,"['बिल', 'चालान', 'बीजक', 'इनवॉइस']","['चालान किसी उत्पाद-प्रदाता या सेवा-प्रदाता द्वारा क्रेता को भेजा गया बिल है।', 'बीजक किसी उत्पाद-प्रदाता या सेवा-प्रदाता द्वारा क्रेता को भेजा गया बिल है।']","[('___ किसी उत्पाद-प्रदाता या सेवा-प्रदाता द्वारा क्रेता को भेजा गया बिल है।', ('चालान', 'इनवॉइस', 'बीजक')), ('चालान किसी उत्पाद-प्रदाता या सेवा-प्रदाता द्वारा क्रेता को भेजा गया ___ है।', ('बिल', 'इनवॉइस', 'बीजक')), ('___ किसी उत्पाद-प्रदाता या सेवा-प्रदाता द्वारा क्रेता को भेजा गया बिल है।', ('बीजक', 'इनवॉइस', 'चालान')), ('बीजक किसी उत्पाद-प्रदाता या सेवा-प्रदाता द्वारा क्रेता को भेजा गया ___ है।', ('बिल', 'इनवॉइस', 'चालान'))]","[('___ किसी उत्पाद-प्रदाता या सेवा-प्रदाता द्वारा क्रेता को भेजा गया बिल है।', ('चालान', 'इनवॉइस', 'बीजक')), ('चालान किसी उत्पाद-प्रदाता या सेवा-प्रदाता द्वारा क्रेता को भेजा गया ___ है।', ('बिल', 'इनवॉइस', 'बीजक')), ('___ किसी उत्पाद-प्रदाता या सेवा-प्रदाता द्वारा क्रेता को भेजा गया बिल है।', ('बीजक', 'इनवॉइस', 'चालान')), ('बीजक किसी उत्पाद-प्रदाता या सेवा-प्रदाता द्वारा क्रेता को भेजा गया ___ है।', ('बिल', 'इनवॉइस', 'चालान'))]",[]
rod,bn:00022813n,['शारीरिक दण्ड'],"['शारीरिक दंड एक अपराध की सजा के रूप में, गलती करने वाले को अनुशासित करने के लिए या अस्वीकार्य प्रवृति या व्यवहार को रोकने हेतु दिया जाने वाला सुविचारित दण्ड है।']",[],[],"['शारीरिक दंड एक अपराध की सजा के रूप में, गलती करने वाले को अनुशासित करने के लिए या अस्वीकार्य प्रवृति या व्यवहार को रोकने हेतु दिया जाने वाला सुविचारित दण्ड है।']"
roof,bn:00068220n,['छत'],"['वास्तुकला में छत किसी कमरे, मकान, स्थापत्य या अन्य जगह को ऊपर से ढकने के लिए बनाए गए ढाँचे को कहते हैं।']","[('वास्तुकला में ___ किसी कमरे, मकान, स्थापत्य या अन्य जगह को ऊपर से ढकने के लिए बनाए गए ढाँचे को कहते हैं।', ('छत',))]","[('वास्तुकला में ___ किसी कमरे, मकान, स्थापत्य या अन्य जगह को ऊपर से ढकने के लिए बनाए गए ढाँचे को कहते हैं।', ('छत',))]",[]
school,bn:00069619n,"['विश्वविद्यालय', 'विद्यालय', 'स्कूल', 'पाठशाला', 'मद्रसा']","['विद्यालय वह स्थान है, जहाँ शिक्षा ग्रहण की जाती है।']","[('___ वह स्थान है, जहाँ शिक्षा ग्रहण की जाती है।', ('विद्यालय', 'विश्वविद्यालय', 'पाठशाला', 'मद्रसा', 'स्कूल'))]","[('___ वह स्थान है, जहाँ शिक्षा ग्रहण की जाती है।', ('विद्यालय', 'विश्वविद्यालय', 'पाठशाला', 'मद्रसा', 'स्कूल'))]",[]
scissors,bn:00060209n,"['क़ैंची', 'कैंची']","['कैंची, हाथ से चलाया जाने वाला काटने का उपकरण है।']",[],"[('___, हाथ से चलाया जाने वाला काटने का उपकरण है।', ('कैंची', 'क़ैंची'))]",[]
seed,bn:00070253n,"['दाना', 'बीज']","['वनस्पति विज्ञान में, बीज एक अविकसित पौधा भ्रूण और एक सुरक्षात्मक बाह्यावरण में संलग्न खाद्य भंडार है।']","[('वनस्पति विज्ञान में, ___ एक अविकसित पौधा भ्रूण और एक सुरक्षात्मक बाह्यावरण में संलग्न खाद्य भंडार है।', ('बीज', 'दाना'))]","[('वनस्पति विज्ञान में, ___ एक अविकसित पौधा भ्रूण और एक सुरक्षात्मक बाह्यावरण में संलग्न खाद्य भंडार है।', ('बीज', 'दाना'))]",[]
sheep,bn:00070967n,"['भेड़', 'Ovis aries']",['भेड़ एक प्रकार का पालतू पशु है।'],[],"[('___ एक प्रकार का पालतू पशु है।', ('भेड़', 'Ovis aries'))]",[]
shelf,bn:00070999n,"['ताक', 'तख़्ता']",['ताक या निधानी किसी दीवार या अन्य खड़ी हुई वस्तु के साथ लगे ऐसे समतल को कहते हैं जिसपर चीज़ें रखी जा सके।'],"[('___ या निधानी किसी दीवार या अन्य खड़ी हुई वस्तु के साथ लगे ऐसे समतल को कहते हैं जिसपर चीज़ें रखी जा सके।', ('ताक', 'तख़्ता'))]","[('___ या निधानी किसी दीवार या अन्य खड़ी हुई वस्तु के साथ लगे ऐसे समतल को कहते हैं जिसपर चीज़ें रखी जा सके।', ('ताक', 'तख़्ता'))]",[]
ship,bn:00071103n,['जलयान'],"['जलयान या पानी का जहाज़, पानी पर तैरते हुए गति करने में सक्षम एक बहुत बडा डिब्बा होता है।']","[('___ या पानी का जहाज़, पानी पर तैरते हुए गति करने में सक्षम एक बहुत बडा डिब्बा होता है।', ('जलयान',))]","[('___ या पानी का जहाज़, पानी पर तैरते हुए गति करने में सक्षम एक बहुत बडा डिब्बा होता है।', ('जलयान',))]",[]
shoe,bn:00071172n,"['शू', 'जूता']",['जूता पैरों में पहनने की एक ऐसी वस्तु है जिसका उद्देश्य विभिन्न गतिविधियां करते समय मानव के पैर की रक्षा करना और उसे आराम पहुंचाना है।'],[],"[('___ पैरों में पहनने की एक ऐसी वस्तु है जिसका उद्देश्य विभिन्न गतिविधियां करते समय मानव के पैर की रक्षा करना और उसे आराम पहुंचाना है।', ('जूता', 'शू'))]",[]
skin,bn:00024643n,['त्वचा'],['त्वचा या त्वक् शरीर का बाह्य आवरण होती है जिसे बाह्यत्वचा भी कहते हैं।'],[],"[('___ या त्वक् शरीर का बाह्य आवरण होती है जिसे बाह्यत्वचा भी कहते हैं।', ('त्वचा',))]",[]
snake,bn:00059150n,"['साँप', 'सर्प', 'नाग']","['""साँप"" या ""सर्प"", पृष्ठवंशी सरीसृप वर्ग का प्राणी है।']","[('""___"" या ""सर्प"", पृष्ठवंशी सरीसृप वर्ग का प्राणी है।', ('साँप', 'नाग')), ('""साँप"" या ""___"", पृष्ठवंशी सरीसृप वर्ग का प्राणी है।', ('सर्प', 'नाग'))]","[('""___"" या ""सर्प"", पृष्ठवंशी सरीसृप वर्ग का प्राणी है।', ('साँप', 'नाग')), ('""साँप"" या ""___"", पृष्ठवंशी सरीसृप वर्ग का प्राणी है।', ('सर्प', 'नाग'))]",[]
spade,bn:00022443n,['निग्गर'],['निगर शब्द एक नस्लवादी गाली है जिसका इस्तेमाल अक्सर काले लोगों या अफ़्रीकियों के खिलाफ किया जाता है.'],[],[],['निगर शब्द एक नस्लवादी गाली है जिसका इस्तेमाल अक्सर काले लोगों या अफ़्रीकियों के खिलाफ किया जाता है.']
sponge,bn:00060631n,"['स्पंज', 'Porifera']","['स्पंज एक अमेरूदण्डी, छिद्रधारी या रन्ध्रधारी संघ का सामुद्रिक जीव है।']","[('___ एक अमेरूदण्डी, छिद्रधारी या रन्ध्रधारी संघ का सामुद्रिक जीव है।', ('स्पंज', 'Porifera'))]","[('___ एक अमेरूदण्डी, छिद्रधारी या रन्ध्रधारी संघ का सामुद्रिक जीव है।', ('स्पंज', 'Porifera'))]",[]
spoon,bn:00073547n,"['चम्मच', 'चम्चा', 'चमचा']",['चमचा भारतीय खाना बनाने में इस्तेमाल होनेवाला बर्तन है।'],[],"[('___ भारतीय खाना बनाने में इस्तेमाल होनेवाला बर्तन है।', ('चमचा', 'चम्मच', 'चम्चा'))]",[]
spring,bn:00036077n,"['पानी का चश्मा', 'चश्मा']",['पानी का चश्मा ऐसी जगह को बोलते हैं जहाँ ज़मीन में बनी दरार या छेद से ज़मीन के भीतर के किसी जलाशय का पानी अनायास ही बाहर बहता रहता है।'],[],"[('___ ऐसी जगह को बोलते हैं जहाँ ज़मीन में बनी दरार या छेद से ज़मीन के भीतर के किसी जलाशय का पानी अनायास ही बाहर बहता रहता है।', ('पानी का चश्मा',)), ('पानी का ___ ऐसी जगह को बोलते हैं जहाँ ज़मीन में बनी दरार या छेद से ज़मीन के भीतर के किसी जलाशय का पानी अनायास ही बाहर बहता रहता है।', ('चश्मा',))]",[]
square,bn:00036107n,['वर्गाकार'],"['तलीय यूक्लिड ज्यामिति में वर्ग एक सम-चतुर्भुज है, जिसके चारो कोण ९० अंश के होते हैं।']",[],[],"['तलीय यूक्लिड ज्यामिति में वर्ग एक सम-चतुर्भुज है, जिसके चारो कोण ९० अंश के होते हैं।']"
stamp,bn:00063768n,"['टिकट', 'डाक टिकट', 'डाक-टिकट', 'स्टाम्प', 'डाक का टिकट']","['डाक टिकट चिपकने वाले कागज से बना एक साक्ष्य है जो यह दर्शाता है कि, डाक सेवाओं के शुल्क का भुगतान हो चुका है।', 'कागज का छोटा टुकड़ा जिसे डाक के भुगतान के साक्ष्य के रूप में खरीदा और प्रदर्शित किया जाता है']","[('___ चिपकने वाले कागज से बना एक साक्ष्य है जो यह दर्शाता है कि, डाक सेवाओं के शुल्क का भुगतान हो चुका है।', ('डाक टिकट', 'डाक का टिकट', 'डाक-टिकट', 'स्टाम्प')), ('डाक ___ चिपकने वाले कागज से बना एक साक्ष्य है जो यह दर्शाता है कि, डाक सेवाओं के शुल्क का भुगतान हो चुका है।', ('टिकट', 'डाक का टिकट', 'डाक-टिकट', 'स्टाम्प'))]","[('___ चिपकने वाले कागज से बना एक साक्ष्य है जो यह दर्शाता है कि, डाक सेवाओं के शुल्क का भुगतान हो चुका है।', ('डाक टिकट', 'डाक का टिकट', 'डाक-टिकट', 'स्टाम्प')), ('डाक ___ चिपकने वाले कागज से बना एक साक्ष्य है जो यह दर्शाता है कि, डाक सेवाओं के शुल्क का भुगतान हो चुका है।', ('टिकट', 'डाक का टिकट', 'डाक-टिकट', 'स्टाम्प'))]",['कागज का छोटा टुकड़ा जिसे डाक के भुगतान के साक्ष्य के रूप में खरीदा और प्रदर्शित किया जाता है']
star,bn:00073964n,['तारा'],"['तारे स्वयंप्रकाशित उष्ण वाति की द्रव्यमात्रा से भरपूर विशाल, खगोलीय पिंड हैं।', 'खगोलीय वस्तु']",[],[],"['तारे स्वयंप्रकाशित उष्ण वाति की द्रव्यमात्रा से भरपूर विशाल, खगोलीय पिंड हैं।', 'खगोलीय वस्तु']"
stem,bn:00073868n,['तना'],"['पौधे का वह भाग जो भुमि के ऊपर भ्रूण के प्रांकुर से विकसित होकर पृथ्वी के गुरूत्वाकर्षण के विपरीत प्रकाश की ओर बढ़ता है, तना कहलाता है।']",[],"[('पौधे का वह भाग जो भुमि के ऊपर भ्रूण के प्रांकुर से विकसित होकर पृथ्वी के गुरूत्वाकर्षण के विपरीत प्रकाश की ओर बढ़ता है, ___ कहलाता है।', ('तना',))]",[]
stick,bn:00019079n,['सिगार'],['सिगार सूखे और किण्वित तम्बाकू का कसकर-लपेटा गया एक बंडल होता है जिसको जलाकर उसके धुंए का कश मुँह के अंदर खींचा जाता है।'],"[('___ सूखे और किण्वित तम्बाकू का कसकर-लपेटा गया एक बंडल होता है जिसको जलाकर उसके धुंए का कश मुँह के अंदर खींचा जाता है।', ('सिगार',))]","[('___ सूखे और किण्वित तम्बाकू का कसकर-लपेटा गया एक बंडल होता है जिसको जलाकर उसके धुंए का कश मुँह के अंदर खींचा जाता है।', ('सिगार',))]",[]
stocking,bn:00074376n,['मोज़ा'],"['मोज़ा से पैर को आते हैं, या एक कमर चौड़ा पहनना मोज़े कहलाता हैं।']",[],"[('___ से पैर को आते हैं, या एक कमर चौड़ा पहनना मोज़े कहलाता हैं।', ('मोज़ा',))]",[]
stomach,bn:00012886n,"['अमाशय', 'आमाशय']","['कशेरुकी, एकाइनोडर्मेटा वंशीय जंतु, कीट और मोलस्क सहित, कुछ जंतुओं में, आमाशय एक पेशीय, खोखला, पोषण नली का फैला हुआ भाग है जो पाचन नली के प्रमुख अंग के रूप में कार्य करता है।']","[('कशेरुकी, एकाइनोडर्मेटा वंशीय जंतु, कीट और मोलस्क सहित, कुछ जंतुओं में, ___ एक पेशीय, खोखला, पोषण नली का फैला हुआ भाग है जो पाचन नली के प्रमुख अंग के रूप में कार्य करता है।', ('आमाशय', 'अमाशय'))]","[('कशेरुकी, एकाइनोडर्मेटा वंशीय जंतु, कीट और मोलस्क सहित, कुछ जंतुओं में, ___ एक पेशीय, खोखला, पोषण नली का फैला हुआ भाग है जो पाचन नली के प्रमुख अंग के रूप में कार्य करता है।', ('आमाशय', 'अमाशय'))]",[]
store,bn:00021483n,['कंप्यूटर स्मृति'],"['कंप्यूटर स्मृति या मैमोरी का कार्य किसी भी निर्देश, सूचना अथवा परिणाम को संचित करके रखना होता है।']",[],"[('___ या मैमोरी का कार्य किसी भी निर्देश, सूचना अथवा परिणाम को संचित करके रखना होता है।', ('कंप्यूटर स्मृति',))]",[]
sun,bn:00028190n,"['रविवार', 'आदित्यवार', 'इतवार', 'एतवार', 'सूर्यवार', 'भानुवार']","['रविवार अथवा इतवार सप्ताह का एक दिन है।', 'सप्ताह का दिन']","[('___ अथवा इतवार सप्ताह का एक दिन है।', ('रविवार', 'आदित्यवार', 'सूर्यवार', 'भानुवार', 'एतवार')), ('रविवार अथवा ___ सप्ताह का एक दिन है।', ('इतवार', 'आदित्यवार', 'सूर्यवार', 'भानुवार', 'एतवार'))]","[('___ अथवा इतवार सप्ताह का एक दिन है।', ('रविवार', 'आदित्यवार', 'सूर्यवार', 'भानुवार', 'एतवार')), ('रविवार अथवा ___ सप्ताह का एक दिन है।', ('इतवार', 'आदित्यवार', 'सूर्यवार', 'भानुवार', 'एतवार'))]",['सप्ताह का दिन']
thread,bn:00077028n,"['तागा', 'सूत', 'धागा', 'तंत', 'ताँत', 'सूत्र', 'डोरा', 'तन्तु']","['सूत, परस्पर जुड़े रेशों की एक निरंतर लम्बाई है जो कपड़े के उत्पादन, सिलाई, क्रोशिये से बुनाई, सलाईयों से बुनाई, बुनाई, कढ़ाई और रस्सी बनाने के लिए उपयुक्त है।']","[('___, परस्पर जुड़े रेशों की एक निरंतर लम्बाई है जो कपड़े के उत्पादन, सिलाई, क्रोशिये से बुनाई, सलाईयों से बुनाई, बुनाई, कढ़ाई और रस्सी बनाने के लिए उपयुक्त है।', ('सूत', 'सूत्र', 'तन्तु', 'तागा', 'धागा', 'ताँत', 'डोरा', 'तंत'))]","[('___, परस्पर जुड़े रेशों की एक निरंतर लम्बाई है जो कपड़े के उत्पादन, सिलाई, क्रोशिये से बुनाई, सलाईयों से बुनाई, बुनाई, कढ़ाई और रस्सी बनाने के लिए उपयुक्त है।', ('सूत', 'सूत्र', 'तन्तु', 'तागा', 'धागा', 'ताँत', 'डोरा', 'तंत'))]",[]
throat,bn:00061897n,['गला'],"['मनुष्यों व कुछ अन्य जीवों में गला गर्दन के आगे के हिस्से को कहते हैं।', 'गर्दन का अग्र भाग, कशेरुकाओं के सामने']",[],"[('मनुष्यों व कुछ अन्य जीवों में ___ गर्दन के आगे के हिस्से को कहते हैं।', ('गला',))]","['गर्दन का अग्र भाग, कशेरुकाओं के सामने']"
thumb,bn:00063376n,"['अंगूठा', 'अंगुष्ठ']",['अंगुष्ठ या अँगूठा या हाथ की अंगुलियों में से एक है।'],"[('___ या अँगूठा या हाथ की अंगुलियों में से एक है।', ('अंगुष्ठ', 'अंगूठा'))]","[('___ या अँगूठा या हाथ की अंगुलियों में से एक है।', ('अंगुष्ठ', 'अंगूठा'))]",[]
tooth,bn:00077593n,"['मानव दाँत', 'दाँत']","['दाँत मुख की श्लेष्मिक कला के रूपांतरित अंकुर या उभार हैं, जो चूने के लवण से संसिक्त होते हैं।', 'दांत मुंह में स्थित छोटे, सफेद रंग की संरचनाएं हैं जो बहुत से कशेरुक प्राणियों में पाया जाता है।']","[('___ मुख की श्लेष्मिक कला के रूपांतरित अंकुर या उभार हैं, जो चूने के लवण से संसिक्त होते हैं।', ('दाँत', 'मानव दाँत'))]","[('___ मुख की श्लेष्मिक कला के रूपांतरित अंकुर या उभार हैं, जो चूने के लवण से संसिक्त होते हैं।', ('दाँत', 'मानव दाँत'))]","['दांत मुंह में स्थित छोटे, सफेद रंग की संरचनाएं हैं जो बहुत से कशेरुक प्राणियों में पाया जाता है।']"
train,bn:00066028n,['रेलगाड़ी'],['रेलगाड़ी शब्द दो शब्द रेल और गाड़ी से मिलकर बना है जिसका अर्थ होता है रेल पर चलने वाली गाड़ी।'],[],"[('___ शब्द दो शब्द रेल और गाड़ी से मिलकर बना है जिसका अर्थ होता है रेल पर चलने वाली गाड़ी।', ('रेलगाड़ी',))]",[]
tree,bn:00078131n,"['पेड़', 'वृक्ष']","['वृक्ष का सामान्य अर्थ ऐसे पौधे से होता है जिसमें शाखाएँ निकली हों, जो कम से कम दो-वर्ष तक जीवित रहे, जिससे लकड़ी प्राप्त हो।']","[('___ का सामान्य अर्थ ऐसे पौधे से होता है जिसमें शाखाएँ निकली हों, जो कम से कम दो-वर्ष तक जीवित रहे, जिससे लकड़ी प्राप्त हो।', ('वृक्ष', 'पेड़'))]","[('___ का सामान्य अर्थ ऐसे पौधे से होता है जिसमें शाखाएँ निकली हों, जो कम से कम दो-वर्ष तक जीवित रहे, जिससे लकड़ी प्राप्त हो।', ('वृक्ष', 'पेड़'))]",[]
umbrella,bn:00078920n,['छाता'],"['छाता धूप एवं वर्षा से बचने के लिये प्रयोग किया जाता है।', 'मौसम से बचने का उपकरण']",[],"[('___ धूप एवं वर्षा से बचने के लिये प्रयोग किया जाता है।', ('छाता',))]",['मौसम से बचने का उपकरण']
wall,bn:00080386n,['दीवार'],"['वास्तुकला में दीवार एक ऊँचा ढांचा होता है जो किसी क्षेत्र को घेरता है यह उसकी रक्षा करता है।', 'मकान का महत्वपूर्ण भाग']","[('वास्तुकला में ___ एक ऊँचा ढांचा होता है जो किसी क्षेत्र को घेरता है यह उसकी रक्षा करता है।', ('दीवार',))]","[('वास्तुकला में ___ एक ऊँचा ढांचा होता है जो किसी क्षेत्र को घेरता है यह उसकी रक्षा करता है।', ('दीवार',))]",['मकान का महत्वपूर्ण भाग']
watch,bn:00077172n,"['वॉच', 'घड़ी', 'घडी']","['घड़ी वहपूर्ण स्वयंचालित प्रणाली द्वारा किसी न किसी रूप में वर्तमान समय को प्रदर्शित करती है।', 'हाथ के पहनने के लिए डिज़ाइन किया गया घड़ी']",[],"[('___ वहपूर्ण स्वयंचालित प्रणाली द्वारा किसी न किसी रूप में वर्तमान समय को प्रदर्शित करती है।', ('घड़ी', 'वॉच', 'घडी')), ('हाथ के पहनने के लिए डिज़ाइन किया गया ___', ('घड़ी', 'वॉच', 'घडी'))]",[]
wheel,bn:00010248n,"['सायकिल', 'साइकल', 'पैरगाड़ी', 'साइकिल']","['साइकिल, जिसे बाइक या बाइसाइकल भी कहा जाता है, एक मानव-चालित या मोटर-चालित, पैडल-चालित, एकल-ट्रैक वाहन है, जिसमें दो पहिए एक फ्रेम से जुड़े होते हैं, एक के पीछे एक।']","[('___, जिसे बाइक या बाइसाइकल भी कहा जाता है, एक मानव-चालित या मोटर-चालित, पैडल-चालित, एकल-ट्रैक वाहन है, जिसमें दो पहिए एक फ्रेम से जुड़े होते हैं, एक के पीछे एक।', ('साइकिल', 'पैरगाड़ी', 'सायकिल', 'साइकल'))]","[('___, जिसे बाइक या बाइसाइकल भी कहा जाता है, एक मानव-चालित या मोटर-चालित, पैडल-चालित, एकल-ट्रैक वाहन है, जिसमें दो पहिए एक फ्रेम से जुड़े होते हैं, एक के पीछे एक।', ('साइकिल', 'पैरगाड़ी', 'सायकिल', 'साइकल'))]",[]
window,bn:00081285n,['खिड़की'],['वातायन या खिड़की दीवार या दरवाज़े में बने पारदर्शी छेद को कहते हैं।'],[],"[('वातायन या ___ दीवार या दरवाज़े में बने पारदर्शी छेद को कहते हैं।', ('खिड़की',))]",[]
wing,bn:00081336n,['पक्ष'],['पक्ष या पर या वाज'],"[('___ या पर या वाज', ('पक्ष',))]","[('___ या पर या वाज', ('पक्ष',))]",[]
