word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
fowl,bn:00028155n,"['siipikarja', 'riistalintu', 'Galloanserae']","['Siipikarja on yleisnimi hyötyeläiminä pidettäville linnuille, joita kasvatetaan joko ruoaksi tai muniensa tai höyhenten ja muiden vastaavien tuotteiden takia.']","[('___ on yleisnimi hyötyeläiminä pidettäville linnuille, joita kasvatetaan joko ruoaksi tai muniensa tai höyhenten ja muiden vastaavien tuotteiden takia.', ('siipikarja', 'Galloanserae', 'riistalintu'))]","[('___ on yleisnimi hyötyeläiminä pidettäville linnuille, joita kasvatetaan joko ruoaksi tai muniensa tai höyhenten ja muiden vastaavien tuotteiden takia.', ('siipikarja', 'Galloanserae', 'riistalintu'))]",[]
garden,bn:00037300n,"['puutarha', 'kasvimaa']","['Puutarha on hyöty- ja koristekasvien, varsinkin hedelmäpuiden, marjapensaiden tai kukkien viljelyalue.', 'Hyöty- ja koristekasvien viljelyalue']","[('___ on hyöty- ja koristekasvien, varsinkin hedelmäpuiden, marjapensaiden tai kukkien viljelyalue.', ('puutarha', 'kasvimaa'))]","[('___ on hyöty- ja koristekasvien, varsinkin hedelmäpuiden, marjapensaiden tai kukkien viljelyalue.', ('puutarha', 'kasvimaa'))]",['Hyöty- ja koristekasvien viljelyalue']
girl,bn:00034453n,"['tyttö', 'neiti', 'nuori nainen']","['Tyttö on nuori nainen, usein lapsi tai teini.', 'Naispuolinen lapsi tai nuori']","[('Tyttö on ___, usein lapsi tai teini.', ('nuori nainen', 'neiti')), ('___ on nuori nainen, usein lapsi tai teini.', ('tyttö', 'neiti'))]","[('Tyttö on ___, usein lapsi tai teini.', ('nuori nainen', 'neiti')), ('___ on nuori nainen, usein lapsi tai teini.', ('tyttö', 'neiti'))]",['Naispuolinen lapsi tai nuori']
glove,bn:00040736n,"['hansikas', 'sormikas', 'hanska', 'käsine']","['Käsine eli hansikas on käsien tai käsiteltävien kohteiden suojaamiseen tai käsillä tehtävän työn helpottamiseen tarkoitettu asuste, väline tai suojain.']","[('Käsine eli ___ on käsien tai käsiteltävien kohteiden suojaamiseen tai käsillä tehtävän työn helpottamiseen tarkoitettu asuste, väline tai suojain.', ('hansikas', 'sormikas', 'hanska')), ('___ eli hansikas on käsien tai käsiteltävien kohteiden suojaamiseen tai käsillä tehtävän työn helpottamiseen tarkoitettu asuste, väline tai suojain.', ('käsine', 'sormikas', 'hanska'))]","[('Käsine eli ___ on käsien tai käsiteltävien kohteiden suojaamiseen tai käsillä tehtävän työn helpottamiseen tarkoitettu asuste, väline tai suojain.', ('hansikas', 'sormikas', 'hanska')), ('___ eli hansikas on käsien tai käsiteltävien kohteiden suojaamiseen tai käsillä tehtävän työn helpottamiseen tarkoitettu asuste, väline tai suojain.', ('käsine', 'sormikas', 'hanska'))]",[]
goat,bn:00015720n,"['vuohi', 'vuohieläin']",['Vuohi eli kesyvuohi on märehtivä sorkkaeläin.'],"[('___ eli kesyvuohi on märehtivä sorkkaeläin.', ('vuohi', 'vuohieläin'))]","[('___ eli kesyvuohi on märehtivä sorkkaeläin.', ('vuohi', 'vuohieläin'))]",[]
gun,bn:00042221n,"['ampuma-ase', 'tuliase', 'tykki', 'pistooli', 'pyssy']","['Tuliase on ase, joka ampuu palamisreaktiosta syntyvien kaasujen avulla suurinopeuksisia luoteja tai kranaatteja.', 'Ampuma-ase on ase, jota käytetään ampumiseen eli ammuksen, nuolen tai vastaavan saattamiseen nopeaan liikkeeseen.']","[('___ on ase, jota käytetään ampumiseen eli ammuksen, nuolen tai vastaavan saattamiseen nopeaan liikkeeseen.', ('ampuma-ase', 'pistooli', 'tuliase', 'tykki', 'pyssy')), ('___ on ase, joka ampuu palamisreaktiosta syntyvien kaasujen avulla suurinopeuksisia luoteja tai kranaatteja.', ('tuliase', 'ampuma-ase', 'pistooli', 'tykki', 'pyssy'))]","[('___ on ase, jota käytetään ampumiseen eli ammuksen, nuolen tai vastaavan saattamiseen nopeaan liikkeeseen.', ('ampuma-ase', 'pistooli', 'tuliase', 'tykki', 'pyssy')), ('___ on ase, joka ampuu palamisreaktiosta syntyvien kaasujen avulla suurinopeuksisia luoteja tai kranaatteja.', ('tuliase', 'ampuma-ase', 'pistooli', 'tykki', 'pyssy'))]",[]
hair,bn:00042526n,"['karvoitus', 'karva', 'hius', 'jouhi']","['Karvat ovat nisäkkäiden ihon ulkopinnassa kasvavia, sarveisaineesta muodostuneita epidermisiä ulokekkeita.']",[],"[('___t ovat nisäkkäiden ihon ulkopinnassa kasvavia, sarveisaineesta muodostuneita epidermisiä ulokekkeita.', ('karva', 'karvoitus', 'jouhi', 'hius'))]",[]
hammer,bn:00042730n,['vasara'],"['Vasara on työkalu, jolla on tarkoitus keskittää iskuvoimaa kapeaan pisteeseen.', 'Työkalu']","[('___ on työkalu, jolla on tarkoitus keskittää iskuvoimaa kapeaan pisteeseen.', ('vasara',))]","[('___ on työkalu, jolla on tarkoitus keskittää iskuvoimaa kapeaan pisteeseen.', ('vasara',))]",['Työkalu']
hand,bn:00042759n,"['käsi', 'jalka', 'käpälä', 'manus']",['Käsi (lat.'],"[('___ (lat.', ('käsi', 'käpälä', 'jalka', 'manus'))]","[('___ (lat.', ('käsi', 'käpälä', 'jalka', 'manus'))]",[]
hat,bn:00017718n,"['hattu', 'lakki', 'päähine']","['Hattu on tavallisesti jäykästä materiaalista valmistettu päähine, jossa on kupu ja usein lieri.', 'päähine']","[('Hattu on tavallisesti jäykästä materiaalista valmistettu ___, jossa on kupu ja usein lieri.', ('päähine', 'lakki')), ('___ on tavallisesti jäykästä materiaalista valmistettu päähine, jossa on kupu ja usein lieri.', ('hattu', 'lakki')), ('___', ('päähine', 'hattu', 'lakki'))]","[('Hattu on tavallisesti jäykästä materiaalista valmistettu ___, jossa on kupu ja usein lieri.', ('päähine', 'lakki')), ('___ on tavallisesti jäykästä materiaalista valmistettu päähine, jossa on kupu ja usein lieri.', ('hattu', 'lakki')), ('___', ('päähine', 'hattu', 'lakki'))]",[]
heart,bn:00043383n,"['sydän', 'sydänlihas', 'pumppu']","['Sydän (lat.', 'lihasseinäinen ontto elin, joka ylläpitää pumppaamalla verenkiertoa ja -painetta', 'Lihaksikas elin, joka kierrättää verta kehossa.']","[('___ (lat.', ('sydän', 'sydänlihas', 'pumppu'))]","[('___ (lat.', ('sydän', 'sydänlihas', 'pumppu'))]","['lihasseinäinen ontto elin, joka ylläpitää pumppaamalla verenkiertoa ja -painetta', 'Lihaksikas elin, joka kierrättää verta kehossa.']"
horn,bn:00022750n,"['munniharppu', 'torvi', 'kornetti', 'vaskitorvi', 'trumpetti', 'vaskipuhallin']","['Trumpetti on vaskisoitinperheen korkein soitin.', 'Kornetti', 'Trumpentinsukuinen vaskipuhallin', 'Vaskipuhallin', 'musiikkisoitin']","[('___ on vaskisoitinperheen korkein soitin.', ('trumpetti', 'vaskipuhallin', 'munniharppu', 'vaskitorvi', 'kornetti', 'torvi')), ('Trumpentinsukuinen ___', ('vaskipuhallin', 'munniharppu', 'vaskitorvi', 'trumpetti', 'kornetti', 'torvi')), ('___', ('vaskipuhallin', 'munniharppu', 'vaskitorvi', 'trumpetti', 'kornetti', 'torvi')), ('___', ('kornetti', 'vaskipuhallin', 'munniharppu', 'vaskitorvi', 'trumpetti', 'torvi'))]","[('___ on vaskisoitinperheen korkein soitin.', ('trumpetti', 'vaskipuhallin', 'munniharppu', 'vaskitorvi', 'kornetti', 'torvi')), ('Trumpentinsukuinen ___', ('vaskipuhallin', 'munniharppu', 'vaskitorvi', 'trumpetti', 'kornetti', 'torvi')), ('___', ('vaskipuhallin', 'munniharppu', 'vaskitorvi', 'trumpetti', 'kornetti', 'torvi')), ('___', ('kornetti', 'vaskipuhallin', 'munniharppu', 'vaskitorvi', 'trumpetti', 'torvi'))]",['musiikkisoitin']
horse,bn:00031345n,"['hevonen', 'Equus caballus']","['Kesyhevonen on yksi hevosen alalajeista.', 'hevosen alalaji']",[],[],"['Kesyhevonen on yksi hevosen alalajeista.', 'hevosen alalaji']"
hospital,bn:00044896n,"['sairaala', 'sairasosasto']","['Sairaala on laitos, jossa potilaat saavat lääketieteellistä hoitoa.', 'Laitos, jossa potilaat saavat lääketieteellistä hoitoa']","[('___ on laitos, jossa potilaat saavat lääketieteellistä hoitoa.', ('sairaala', 'sairasosasto'))]","[('___ on laitos, jossa potilaat saavat lääketieteellistä hoitoa.', ('sairaala', 'sairasosasto'))]","['Laitos, jossa potilaat saavat lääketieteellistä hoitoa']"
house,bn:00044994n,['talo'],"['Talo on yleiskielessä rakennus, joka on tarkoitettu asuin-, toimisto-, liike- tai muuhun vastaavaan käyttöön.', 'Rakennustyyppi', 'Yleisesti ottaen rakennus, rakennelma, koti tai suoja, jonka tarkoitus on olla ihmiselle paikka asumista varten.']","[('___ on yleiskielessä rakennus, joka on tarkoitettu asuin-, toimisto-, liike- tai muuhun vastaavaan käyttöön.', ('talo',))]","[('___ on yleiskielessä rakennus, joka on tarkoitettu asuin-, toimisto-, liike- tai muuhun vastaavaan käyttöön.', ('talo',))]","['Yleisesti ottaen rakennus, rakennelma, koti tai suoja, jonka tarkoitus on olla ihmiselle paikka asumista varten.', 'Rakennustyyppi']"
island,bn:00047612n,"['saari', 'saareke']","['Saari on veden kokonaan ympäröimä mannerta pienempi maa-alue, jota nousuvesi ei peitä.', 'Yleiskäsite veden ympäröimästä maa-alueesta', 'Veden ympäröimä maa-alue']","[('___ on veden kokonaan ympäröimä mannerta pienempi maa-alue, jota nousuvesi ei peitä.', ('saari', 'saareke'))]","[('___ on veden kokonaan ympäröimä mannerta pienempi maa-alue, jota nousuvesi ei peitä.', ('saari', 'saareke'))]","['Yleiskäsite veden ympäröimästä maa-alueesta', 'Veden ympäröimä maa-alue']"
jewel,bn:00037606n,"['jalokivi', 'korukivi']","['Jalokivet ovat kiiltäviä, vahvasti valoa taittavia, läpinäkyviä, värillisiä tai värittömiä ja kovia mineraaleja, jotka kauneutensa, kestävyytensä ja harvinaisuutensa vuoksi ovat haluttuja ja arvokkaita.']",[],[],"['Jalokivet ovat kiiltäviä, vahvasti valoa taittavia, läpinäkyviä, värillisiä tai värittömiä ja kovia mineraaleja, jotka kauneutensa, kestävyytensä ja harvinaisuutensa vuoksi ovat haluttuja ja arvokkaita.']"
key,bn:00048985n,['avain'],"['Avain on väline, jolla avataan lukko.', 'Lukon avausväline', 'Lukon avaamiseen käytettävä apuväline']","[('___ on väline, jolla avataan lukko.', ('avain',))]","[('___ on väline, jolla avataan lukko.', ('avain',))]","['Lukon avaamiseen käytettävä apuväline', 'Lukon avausväline']"
knee,bn:00006140n,"['polvi', 'polvinivel', 'articulatio genus']","['Polvinivel ', 'Reisiluun, sääriluun ja polvilumpion yhdistävä nivel']","[('___ ', ('polvinivel', 'articulatio genus', 'polvi'))]","[('Reisiluun, sääriluun ja ___lumpion yhdistävä nivel', ('polvi', 'articulatio genus', 'polvinivel')), ('___ ', ('polvinivel', 'articulatio genus')), ('___nivel ', ('polvi', 'articulatio genus'))]",[]
knife,bn:00049322n,"['veitsi', 'puukko']","['Veitsi on leikkaamiseen tarkoitettu työkalu.', 'Leikkaamiseen tarkoitettu työkalu', 'Itseään pehmeämpien aineiden, erityisesti lihan tai muun ruuan leikkaamiseen soveltuva väline, joka koostuu jostain kovaa ainetta kuten terästä tai muuta metallia, keramiikkaa, lasia tai kiveä olevasta teroitetusta, tavallisesti kahvaan kiinnitetystä kappaleesta.']","[('___ on leikkaamiseen tarkoitettu työkalu.', ('veitsi', 'puukko'))]","[('___ on leikkaamiseen tarkoitettu työkalu.', ('veitsi', 'puukko'))]","['Itseään pehmeämpien aineiden, erityisesti lihan tai muun ruuan leikkaamiseen soveltuva väline, joka koostuu jostain kovaa ainetta kuten terästä tai muuta metallia, keramiikkaa, lasia tai kiveä olevasta teroitetusta, tavallisesti kahvaan kiinnitetystä kappaleesta.', 'Leikkaamiseen tarkoitettu työkalu']"
knot,bn:00049367n,"['solmu', 'Solmu']","['Solmu on tapa kiinnittää lanka, naru tai köysi sitomalla.', 'tapa kiinnittää naru tai köysi sitomalla']","[('___ on tapa kiinnittää lanka, naru tai köysi sitomalla.', ('solmu',)), ('___ on tapa kiinnittää lanka, naru tai köysi sitomalla.', ('Solmu',))]","[('___ on tapa kiinnittää lanka, naru tai köysi sitomalla.', ('solmu',)), ('___ on tapa kiinnittää lanka, naru tai köysi sitomalla.', ('Solmu',))]",['tapa kiinnittää naru tai köysi sitomalla']
leaf,bn:00035596n,"['lehvistö', 'lehdistö', 'havupuun neulanen', 'lehvästö', 'lehdet', 'lehti']","['Lehti on kasvin varren nivelestä kasvava peruselin.', 'Kasvin osa', 'Kasvinosa, joka yleensä hoitaa yhteyttämisen']","[('___ on kasvin varren nivelestä kasvava peruselin.', ('lehti', 'havupuun neulanen', 'lehvistö', 'lehdistö', 'lehvästö', 'lehdet'))]","[('___ on kasvin varren nivelestä kasvava peruselin.', ('lehti', 'havupuun neulanen', 'lehvistö', 'lehdistö', 'lehvästö', 'lehdet'))]","['Kasvinosa, joka yleensä hoitaa yhteyttämisen', 'Kasvin osa']"
line,bn:00076373n,"['televisio', 'video', 'TV', 'televisiointi']","['Televisio eli TV on liikkuvan kuvan ja siihen liittyvän äänen sähköistä lähettämistä ja vastaanottamista.', 'Video tarkoittaa teknologiaa, jossa sähköisiä signaaleja käsitellään niin, että niistä saadaan liikkuvaa kuvaa.', 'sähköinen media liikkuvan kuvan tallentamiseen, kopiointiin ja jakamiseen', 'Joukkoviestin, joka perustuu liikkuvan kuvan lähettämiseen ja vastaanottamiseen']","[('___ tarkoittaa teknologiaa, jossa sähköisiä signaaleja käsitellään niin, että niistä saadaan liikkuvaa kuvaa.', ('video', 'televisiointi', 'televisio', 'TV')), ('___ eli TV on liikkuvan kuvan ja siihen liittyvän äänen sähköistä lähettämistä ja vastaanottamista.', ('televisio', 'televisiointi', 'video')), ('Televisio eli ___ on liikkuvan kuvan ja siihen liittyvän äänen sähköistä lähettämistä ja vastaanottamista.', ('TV', 'televisiointi', 'video'))]","[('___ tarkoittaa teknologiaa, jossa sähköisiä signaaleja käsitellään niin, että niistä saadaan liikkuvaa kuvaa.', ('video', 'televisiointi', 'televisio', 'TV')), ('___ eli TV on liikkuvan kuvan ja siihen liittyvän äänen sähköistä lähettämistä ja vastaanottamista.', ('televisio', 'televisiointi', 'video')), ('Televisio eli ___ on liikkuvan kuvan ja siihen liittyvän äänen sähköistä lähettämistä ja vastaanottamista.', ('TV', 'televisiointi', 'video'))]","['Joukkoviestin, joka perustuu liikkuvan kuvan lähettämiseen ja vastaanottamiseen', 'sähköinen media liikkuvan kuvan tallentamiseen, kopiointiin ja jakamiseen']"
lip,bn:00051440n,"['huuli', 'huulet']","['Huulet (lat.', 'Nisäkkäiden pehmeä suun ympäristö', 'ruumiinosa']","[('___ (lat.', ('huulet', 'huuli'))]","[('___ (lat.', ('huulet', 'huuli'))]","['Nisäkkäiden pehmeä suun ympäristö', 'ruumiinosa']"
map,bn:00036821n,"['funktio', 'matemaattinen funktio', 'kuvaus', 'yksiarvoinen funktio']","['Funktio eli kuvaus kertoo olioiden välisistä riippuvuussuhteista.', 'Matemaattinen kuvaus olioiden suhteesta']","[('___ eli kuvaus kertoo olioiden välisistä riippuvuussuhteista.', ('funktio', 'matemaattinen funktio', 'yksiarvoinen funktio')), ('Funktio eli ___ kertoo olioiden välisistä riippuvuussuhteista.', ('kuvaus', 'matemaattinen funktio', 'yksiarvoinen funktio')), ('Matemaattinen ___ olioiden suhteesta', ('kuvaus', 'matemaattinen funktio', 'yksiarvoinen funktio', 'funktio'))]","[('___ eli kuvaus kertoo olioiden välisistä riippuvuussuhteista.', ('funktio', 'matemaattinen funktio', 'yksiarvoinen funktio')), ('Funktio eli ___ kertoo olioiden välisistä riippuvuussuhteista.', ('kuvaus', 'matemaattinen funktio', 'yksiarvoinen funktio')), ('Matemaattinen ___ olioiden suhteesta', ('kuvaus', 'matemaattinen funktio', 'yksiarvoinen funktio', 'funktio'))]",[]
match,bn:00036522n,"['tulitikku', 'rikkitulitikku']","['Tulitikku on tulentekoväline, jossa tikun toinen pää on päällystetty syttymisherkällä seoksella.', 'tulentekoväline', 'Tikku, jonka toisessa päässä on kitkan vaikutuksesta helposti syttyvää ainetta.']","[('___ on tulentekoväline, jossa tikun toinen pää on päällystetty syttymisherkällä seoksella.', ('tulitikku', 'rikkitulitikku'))]","[('___ on tulentekoväline, jossa tikun toinen pää on päällystetty syttymisherkällä seoksella.', ('tulitikku', 'rikkitulitikku'))]","['Tikku, jonka toisessa päässä on kitkan vaikutuksesta helposti syttyvää ainetta.', 'tulentekoväline']"
monkey,bn:00055685n,"['apina', 'apinat']","['Apinat ovat kädellisten lahkoon kuuluvia nisäkkäitä.', 'Kädellisten lahkoon kuuluvia nisäkkäitä']","[('___ ovat kädellisten lahkoon kuuluvia nisäkkäitä.', ('apinat', 'apina'))]","[('___ ovat kädellisten lahkoon kuuluvia nisäkkäitä.', ('apinat',)), ('___t ovat kädellisten lahkoon kuuluvia nisäkkäitä.', ('apina',))]",['Kädellisten lahkoon kuuluvia nisäkkäitä']
moon,bn:00055813n,['kuu'],"['Yleisnimenä kuu on planeetan, kääpiöplaneetan tai pienkappaleen luonnollinen kiertolainen, eli satelliitti.', 'Yleisnimitys taivaankappaleen kiertolaisesta']","[('Yleisnimenä ___ on planeetan, kääpiöplaneetan tai pienkappaleen luonnollinen kiertolainen, eli satelliitti.', ('kuu',))]","[('Yleisnimenä ___ on planeetan, kääpiöplaneetan tai pienkappaleen luonnollinen kiertolainen, eli satelliitti.', ('kuu',))]",['Yleisnimitys taivaankappaleen kiertolaisesta']
muscle,bn:00056377n,['lihas'],"['Lihas on kudossäiekimppu, joka liikuttaa eläimen ruumiinosia tai elimiä.', 'Kudossäiekimppu, joka liikuttaa ruumiinosia ja elimiä']","[('___ on kudossäiekimppu, joka liikuttaa eläimen ruumiinosia tai elimiä.', ('lihas',))]","[('___ on kudossäiekimppu, joka liikuttaa eläimen ruumiinosia tai elimiä.', ('lihas',))]","['Kudossäiekimppu, joka liikuttaa ruumiinosia ja elimiä']"
nail,bn:00056727n,"['kynsi', 'Kynsi']",['Kynsi '],"[('___ ', ('kynsi',)), ('___ ', ('Kynsi',))]","[('___ ', ('kynsi',)), ('___ ', ('Kynsi',))]",[]
neck,bn:00017395n,['kaula'],"['Kaula on useilla selkärankaisilla pään ja vartalon yhdistävä ruumiinosa, joka on oleellinen ravinnon ja ilman kulkureitti ruumiiseen.', 'ruumiinosa']","[('___ on useilla selkärankaisilla pään ja vartalon yhdistävä ruumiinosa, joka on oleellinen ravinnon ja ilman kulkureitti ruumiiseen.', ('kaula',))]","[('___ on useilla selkärankaisilla pään ja vartalon yhdistävä ruumiinosa, joka on oleellinen ravinnon ja ilman kulkureitti ruumiiseen.', ('kaula',))]",['ruumiinosa']
nerve,bn:00057322n,['hermo'],"['Hermo on hermosolujen viejähaarakkeista ja tuojahaarakkeista sekä sidekudoksesta koostuva rakenne, joka mahdollistaa hermoimpulssien siirtymisen elimistössä.', 'Hermoston perusosa']","[('___ on hermosolujen viejähaarakkeista ja tuojahaarakkeista sekä sidekudoksesta koostuva rakenne, joka mahdollistaa hermoimpulssien siirtymisen elimistössä.', ('hermo',))]","[('___ on ___solujen viejähaarakkeista ja tuojahaarakkeista sekä sidekudoksesta koostuva rakenne, joka mahdollistaa ___impulssien siirtymisen elimistössä.', ('hermo',)), ('___ston perusosa', ('hermo',))]",[]
net,bn:00024712n,"['internet', 'netti', 'Internet', 'kyberavaruus', 'verkko']","['Kyberavaruus on tietokoneiden ja niiden yhteyksien muodostama virtuaalinen ulottuvuus.', 'Internet on maailmanlaajuinen toisiinsa kytkettyjen tietoverkkojen järjestelmä, joka käyttää internet-protokollaa yhdistämään tietoteknisiä laitetta toisiinsa.', 'Eräs tietokoneverkko', 'Maailmanlaajuinen yhteen liitettyjen tietoverkkojen järjestelmä']","[('___ on maailmanlaajuinen toisiinsa kytkettyjen tietoverkkojen järjestelmä, joka käyttää ___-protokollaa yhdistämään tietoteknisiä laitetta toisiinsa.', ('internet', 'kyberavaruus', 'verkko', 'netti')), ('___ on maailmanlaajuinen toisiinsa kytkettyjen tietoverkkojen järjestelmä, joka käyttää ___-protokollaa yhdistämään tietoteknisiä laitetta toisiinsa.', ('Internet', 'kyberavaruus', 'verkko', 'netti')), ('___ on tietokoneiden ja niiden yhteyksien muodostama virtuaalinen ulottuvuus.', ('kyberavaruus', 'internet', 'Internet', 'verkko', 'netti'))]","[('___ on maailmanlaajuinen toisiinsa kytkettyjen tietoverkkojen järjestelmä, joka käyttää ___-protokollaa yhdistämään tietoteknisiä laitetta toisiinsa.', ('internet', 'kyberavaruus', 'verkko', 'netti')), ('___ on maailmanlaajuinen toisiinsa kytkettyjen tietoverkkojen järjestelmä, joka käyttää ___-protokollaa yhdistämään tietoteknisiä laitetta toisiinsa.', ('Internet', 'kyberavaruus', 'verkko', 'netti')), ('___ on tietokoneiden ja niiden yhteyksien muodostama virtuaalinen ulottuvuus.', ('kyberavaruus', 'internet', 'Internet', 'verkko', 'netti'))]","['Maailmanlaajuinen yhteen liitettyjen tietoverkkojen järjestelmä', 'Eräs tietokoneverkko']"
nose,bn:00058117n,"['nenä', 'hajuelin']","['Nenä on elin, jossa selkärankaisten kuten ihmisen hajuaistin sijaitsee ja joka toimii hengitystienä.', 'Elin, jolla haistetaan ja hengitetään']","[('___ on elin, jossa selkärankaisten kuten ihmisen hajuaistin sijaitsee ja joka toimii hengitystienä.', ('nenä', 'hajuelin'))]","[('___ on elin, jossa selkärankaisten kuten ihmisen hajuaistin sijaitsee ja joka toimii hengitystienä.', ('nenä', 'hajuelin'))]","['Elin, jolla haistetaan ja hengitetään']"
nut,bn:00058343n,"['mutteri', 'Mutteri']","['Mutteri ', 'Ruuvin tai pultin vastakappale']","[('___ ', ('mutteri',)), ('___ ', ('Mutteri',))]","[('___ ', ('mutteri',)), ('___ ', ('Mutteri',))]",['Ruuvin tai pultin vastakappale']
office,bn:00001961n,"['virka', 'työhuone', 'toimisto', 'virasto', 'viranomainen', 'ministeriö', 'valtion virasto', 'liittovaltion virasto', 'elin', 'laitos']","['Viranomainen on julkisyhteisön, kuten kunnan, kirkon tai valtion, pysyvä toimielin, jolle on säädöksillä annettu toimivalta ja velvollisuus tiettyjen tehtävien hoitamiseen omalla toimialallaan.']","[('___ on julkisyhteisön, kuten kunnan, kirkon tai valtion, pysyvä toimielin, jolle on säädöksillä annettu toimivalta ja velvollisuus tiettyjen tehtävien hoitamiseen omalla toimialallaan.', ('viranomainen', 'liittovaltion virasto', 'valtion virasto', 'ministeriö', 'työhuone', 'toimisto', 'virasto', 'laitos', 'virka', 'elin'))]","[('___ on julkisyhteisön, kuten kunnan, kirkon tai valtion, pysyvä toimielin, jolle on säädöksillä annettu toimivalta ja velvollisuus tiettyjen tehtävien hoitamiseen omalla toimialallaan.', ('viranomainen', 'liittovaltion virasto', 'valtion virasto', 'ministeriö', 'työhuone', 'toimisto', 'virasto', 'laitos', 'virka', 'elin'))]",[]
orange,bn:00059250n,"['oranssius', 'oranssi', 'oranssisuus']","['Oranssin värisävyjä aistitaan, kun näköjärjestelmän pääosin punaiselle ja osittain vihreälle valolle herkät verkkokalvon tappisolut ovat aktiivisia.', 'Väri']",[],"[('___n värisävyjä aistitaan, kun näköjärjestelmän pääosin punaiselle ja osittain vihreälle valolle herkät verkkokalvon tappisolut ovat aktiivisia.', ('oranssi', 'oranssisuus', 'oranssius'))]",['Väri']
oven,bn:00059829n,['uuni'],"['Uuni on sellaisten rakenteiden ja laitteiden yleisnimitys, joilla saadaan keinotekoisesti aikaan lämpöä, muun muassa huoneiden lämmitykseen, ruoan paistamiseen, keittämiseen sekä erinäisten aineiden ja tarvikkeiden kuivattamiseen ja sulattamiseen.', 'lämmöntuottaja']","[('___ on sellaisten rakenteiden ja laitteiden yleisnimitys, joilla saadaan keinotekoisesti aikaan lämpöä, muun muassa huoneiden lämmitykseen, ruoan paistamiseen, keittämiseen sekä erinäisten aineiden ja tarvikkeiden kuivattamiseen ja sulattamiseen.', ('uuni',))]","[('___ on sellaisten rakenteiden ja laitteiden yleisnimitys, joilla saadaan keinotekoisesti aikaan lämpöä, muun muassa huoneiden lämmitykseen, ruoan paistamiseen, keittämiseen sekä erinäisten aineiden ja tarvikkeiden kuivattamiseen ja sulattamiseen.', ('uuni',))]",['lämmöntuottaja']
pen,bn:00061314n,"['kynä', 'mustekynä']","['Kynä on väline, jolla voi piirtää tai kirjoittaa erilaisille pinnoille.', 'Kirjoitusväline']","[('___ on väline, jolla voi piirtää tai kirjoittaa erilaisille pinnoille.', ('kynä', 'mustekynä'))]","[('___ on väline, jolla voi piirtää tai kirjoittaa erilaisille pinnoille.', ('kynä', 'mustekynä'))]",['Kirjoitusväline']
pencil,bn:00061334n,"['lyijykynä', 'kynä']","['Lyijykynä on lyijyksi kutsutusta grafiittiytimestä ja sitä ympäröivästä, perinteisesti puusta valmistetusta, kuoresta koostuva kynä.', 'kirjoitusväline']","[('___ on lyijyksi kutsutusta grafiittiytimestä ja sitä ympäröivästä, perinteisesti puusta valmistetusta, kuoresta koostuva kynä.', ('lyijykynä',)), ('Lyijykynä on lyijyksi kutsutusta grafiittiytimestä ja sitä ympäröivästä, perinteisesti puusta valmistetusta, kuoresta koostuva ___.', ('kynä',))]","[('___ on lyijyksi kutsutusta grafiittiytimestä ja sitä ympäröivästä, perinteisesti puusta valmistetusta, kuoresta koostuva kynä.', ('lyijykynä',)), ('Lyijykynä on lyijyksi kutsutusta grafiittiytimestä ja sitä ympäröivästä, perinteisesti puusta valmistetusta, kuoresta koostuva ___.', ('kynä',))]",['kirjoitusväline']
picture,bn:00034471n,"['filmi', 'ohut kalvo', 'elokuva', 'leffa', 'elokuvanäytös']","['Elokuva on tallenne, jota esitettäessä liikkuva kuva äänitteineen muodostaa taiteellisen tai dokumentaarisen kokonaisuuden.', 'liikkuvan kuvan ja äänen tallenne']","[('___ on tallenne, jota esitettäessä liikkuva kuva äänitteineen muodostaa taiteellisen tai dokumentaarisen kokonaisuuden.', ('elokuva', 'elokuvanäytös', 'ohut kalvo', 'filmi', 'leffa'))]","[('___ on tallenne, jota esitettäessä liikkuva kuva äänitteineen muodostaa taiteellisen tai dokumentaarisen kokonaisuuden.', ('elokuva', 'elokuvanäytös', 'ohut kalvo', 'filmi', 'leffa'))]",['liikkuvan kuvan ja äänen tallenne']
