word_original,synset,senses,definitions
stamp,bn:00063768n,"['Briefmarke', 'Wertzeichen', 'Freimarke', 'Wert', 'Postwertzeichen', 'Marke']","['Eine Briefmarke, in Deutschland amtlich Postwertzeichen, ist die Bestätigung eines postalischen Beförderungsunternehmens über die Zahlung des aufgedruckten Betrages.', 'Bestätigung eines postalischen Beförderungsunternehmens über die Zahlung des aufgedruckten Betrages', 'Ein Papierstück, das auf Briefe oder Päckchen geklebt wird, um für ihre Zustellung zu bezahlen']"
star,bn:00073964n,"['Stern', 'Sonne', 'Fixstern']","['Unter einem Stern versteht man in der Astronomie einen massereichen, selbstleuchtenden Himmelskörper aus sehr heißem Gas und Plasma, wie zum Beispiel die Sonne.', 'Selbstleuchtender Himmelskörper', 'Massereicher, selbstleuchtender Himmelskörper', 'Leuchtender Himmelskörper, der aus Gasen (besonders Wasserstoff und Helium) besteht und die Form einer Kugel hat.']"
stem,bn:00073868n,"['Sprossachse', 'Strunk', 'Stiel', 'Stängel']","['Die Sprossachse bezeichnet in der Botanik eines der drei Grundorgane der Pflanzen mit Kormus.', 'Verbindung bei Pflanzen von Wurzel und Blatt']"
stick,bn:00019079n,['Zigarre'],"['Eine Zigarre', 'Tabak, der gerollt und in Tabakblätter eingerollt wird, in der Absicht, ihn zu rauchen.']"
stocking,bn:00074376n,"['Strümpfe', 'Nylonstrumpf']","['Als Nylonstrümpfe oder Feinstrümpfe bezeichnet man Strumpfwaren, also Strümpfe oder Strumpfhosen, aus Polyamid oder ähnlichen Mikrofasern.', 'Strumpf aus Polyamid o.ä. Mikrofasern']"
stomach,bn:00012886n,"['Bauch', 'Magen']","['Der Magen ist ein Verdauungsorgan fast aller Tiere.', 'Ein Verdauungsorgan']"
store,bn:00021483n,"['Datenspeicher', 'Speichermedium', 'Speicher', 'Computerspeicher', 'Arbeitsspeicher']","['Der Arbeitsspeicher oder Hauptspeicher eines Computers ist die Bezeichnung für den Speicher, der die gerade auszuführenden Programme oder Programmteile und die dabei benötigten Daten enthält.', 'Art von Datenspeicher', 'Teil eines Computers', 'Computerkomponenten, -geräte und beschreibbare Medien, die Daten für ein gewisses Zeitintervall speichern.']"
street,bn:00074595n,"['Strasse', 'Straße']",['Ein gepflasterter Teil einer Landstraße (meist in einem Dorf oder einer Stadt).']
sun,bn:00028190n,"['Sonntag', 'Herrentag', 'Tag des Herrn', 'Herrntag']","['Der Tag des Herrn ist eine Redewendung, die im hebräischen Denken, im Alten und im Neuen Testament, in der christlichen Kirchengeschichte und in der deutschen Poesie jeweils eine besonders qualifizierte Zeitspanne beschreibt.', 'Der Sonntag war der zweite Tag der spätantiken Planetenwoche und als „Tag der Sonne“ dem Sonnengott geweiht.', 'Wochentag', 'Der siebte Wochentag', 'Der siebte Tag der Woche in Europa und Ländern, die den ISO 8601-Standard benutzen; der erste Tag der Woche in den Vereinigten Staaten von Amerika; der Ruhetag für die meisten Christen']"
table,bn:00075813n,['Tisch'],"['Ein Tisch ist ein Möbelstück, das aus einer oder mehreren Platte besteht, welche auf einer Stütze ruhen, in der Regel auf vier Tischbeinen.', 'Ein Möbelstück', 'Möbelstück mit einer flachen Oberfläche zum Ablegen von Gegenständen', 'Ein Möbelstück, das üblicherweise aus einer harten, flachen, horizontalen Fläche besteht, die über den Boden erhoben ist und von drei oder mehr Beinen (gewöhnlich vier) stabilisiert wird.']"
tail,bn:00075904n,['Schwanz'],"['Bei den Wirbeltieren ist ein Schwanz das mit Muskeln, Sehnen, Haut und eventuell Fell bekleidete, hintere Ende der Wirbelsäule am Ansatz des Afters.', 'Das hintere Ende der Wirbelsäule bei Wirbeltieren', 'Extremität der Wirbeltiere', 'Der Anhang vieler Tiere am Ende des Rückens und nahe beim After.']"
thread,bn:00077028n,"['Garn', 'Faden', 'Zwirn', 'Strang', 'Nähgarn']","['Das Garn ist nach DIN 60900 ein Sammelbegriff für alle linienförmigen textilen Gebilde.', 'Langes, dünnes Gebilde aus Fasern']"
throat,bn:00061897n,['Kehle'],"['Das Wort Kehle bezeichnet, da die deutsche Sprache hier nicht zwischen Außen und Innen unterscheidet, folgende Körperteile: den vorderen, den Kehlkopf und Rachen umschließenden äußeren Teil des Halses unter dem Kinn, die im Innern des Halses gelegenen oberen Teile von Luftröhre und Speiseröhre sowie den Kehlkopf.', 'Ein Teil des Halses', 'Teil des Halses vor der Wirbelsäule']"
thumb,bn:00063376n,['Daumen'],"['Der Daumen ist der erste und stärkste der fünf Finger einer Hand und nimmt unter den Fingern aufgrund seiner anderen Bewegungsmöglichkeiten eine Sonderstellung ein.', 'Erster und stärkster Finger einer Hand', 'Erster und stärkster der fünf Finger einer Hand', 'Der kürzeste und dickste Finger, der den anderen Fingern gegenübergestellt werden kann, um fest zuzugreifen.']"
ticket,bn:00033665n,"['Fahrpreis', 'Tarifsystem', 'Fahrgebühr']","['Durch ein Tarifsystem wird im öffentlichen Personenverkehr festgelegt, nach welchen Regeln der Preis für eine Fahrt zwischen Start- und Zielhaltestelle bestimmt wird.', 'Tarife im Öffentlichen Personenverkehr']"
toe,bn:00077465n,"['Zeh', 'kleiner Zeh', 'Zehe', 'Digitus pedis III', 'Digitus pedis II']","['Die Zehen sind die Endabschnitte des Fußes der Landwirbeltiere und gehören zu den Akren.', 'Eines der Glieder des Fußes.']"
tooth,bn:00077593n,"['Zähne', 'Zahn', 'menschlicher Zahn']","['Der Zahn, lateinisch und fachsprachlich Dens, ist ein Hartgebilde in der Mundhöhle von Wirbeltieren.', 'Hartgebilde in der Mundhöhle', 'Hartgebilde in der Mundhöhle eines Menschen', 'Ein hartes, kalkhaltiges Gebilde im Mund von vielen Wirbeltieren, das gewöhnlich zum Fressen benutzt wird.', 'Hartgebilde in der Mundhöhle von Wirbeltieren.']"
town,bn:00077773n,"['Kleinstadt', 'Bourg']",['Kleinstadt ist in Deutschland ein Ausdruck für die Klassifikation einer Stadt nach Einwohnerzahl – laut Definition von 1887 mindestens 5.000 und unter 20.000 – und Funktion; regional aber auch mit anderer Definition.']
train,bn:00066028n,"['Zug', 'Personenzug']","['Ein Zug ist ein Verbund aus Schienenfahrzeugen oder ein einzelnes Schienenfahrzeug der/das auf die freie Strecke übergeht.', 'Miteinander gekuppelter Verbund aus Triebfahrzeug und Wagen', 'Verband von mehreren miteinander verbundenen Schienenfahrzeugen', 'Ein Zug, der ausgerüstet ist, Menschen zu transportieren.', 'Eine Gruppe aneinandergekoppelter Eisenbahnwagen, die meist von einer Lokomotive gezogen oder geschoben werden.']"
tray,bn:00078102n,['Tablett'],"['Ein Tablett, in Österreich und in der Schweiz auch Tableau, ist ein flaches Arbeitsgerät.', 'Ebenes Transportmittel']"
tree,bn:00078131n,['Baum'],"['Als Baum', 'Wuchsform einer Pflanze', 'Eine verholzte Pflanze, die aus einer Wurzel, einem Stamm und einer Krone besteht', 'Große, mehrjährige Pflanze mit einem ausgeprägten Stamm aus dem ab einer gewissen Höhe Äste und Blätter wachsen.']"
trousers,bn:00060423n,"['Hose', 'Hosen']","['Die Hose ist ein hüftaufliegendes Kleidungsstück, welches die unteren Extremitäten des Trägers ganz oder teilweise bedeckt.', 'Ein Kleidungsstück', 'Kleidungsstück, das an der unteren Körperhälfte getragen wird und welches die Beine getrennt bedeckt.']"
umbrella,bn:00078920n,"['Parapluie', 'Schirm', 'Regenschirm']","['Ein Regenschirm ist ein Gebrauchsgegenstand, der vor Wettereinflüssen schützen soll.', 'Gebrauchsgegenstand zum Schutz vor Niederschlag und Sonne', 'Tragbarer, wasserdichter, faltbarer Schutz in Form einer Glocke, den man über den Kopf hält, um den Regen abzuhalten.']"
wall,bn:00080386n,"['Wand', 'Mauer']","['Eine Mauer ist eine massive Wand aus Mauerwerk.', 'Bauteil bzw. Bauwerk', 'Bauteil bzw. Bauwerk']"
watch,bn:00077172n,"['Armbanduhr', 'Uhr', 'Taschenuhr oder Armbanduhr']","['Eine Armbanduhr ist ein zu den Kleinuhren gehörendes Zeitmessgerät, das mit Hilfe eines Armbands, eines Armreifes, einer Spange oder eines Kettchens um das Handgelenk oder den Unterarm getragen wird.', 'kleine Uhr zum Mitführen unterwegs', 'Uhr, die dafür entwickelt wurde, am Arm getragen zu werden', 'Eine tragbare Uhr, die mit einem Band um das Handgelenk getragen wird.']"
wheel,bn:00010248n,"['Fahrrad', 'Rad', 'Veloziped', 'Velo', 'Drahtesel']","['Ein Fahrrad, kurz Rad, in der Schweiz Velo, ist ein mindestens zweirädriges, für gewöhnlich einspuriges Landfahrzeug, das ausschließlich durch die Muskelkraft auf ihm befindlicher Personen durch das Treten von Pedalen oder Handkurbeln angetrieben wird.', 'Landfahrzeug, das mit Muskelkraft durch das Treten von Pedalen angetrieben wird']"
whip,bn:00081007n,"['Peitsche', 'Knute', 'Zagel']","['Eine Peitsche ist je nach Typ ein Gerät zum Schlagen, eine Schlagwaffe, ein Sportgerät, ein Kommunikationsmittel, ein Perkussionsinstrument oder ein Spielzeug, das aus einem schmalen Lederriemen oder Strick an einem mehr oder weniger langen Stiel besteht.', 'Bestimmte Peitschenformen', 'Schlaggerät, Schlagwaffe oder Kommunikationsmittel aus einem schmalen Lederriemen oder Strick', 'Ein Lederriemen oder ein Seil, dass an einem Griff befestigt ist. Es wird dazu verwendet, Tiere in Bewegung zu bringen oder jemanden zu bestrafen.']"
whistle,bn:00081044n,"['Pfeife', 'Trillerpfeife']","['Eine Trillerpfeife ist eine Pfeife, die als Signalinstrument zur Erzeugung und Weitergabe akustischer Signale und gelegentlich als Musikinstrument dient.', 'Die Pfeife ist ein Tonerzeuger, bei dem ein Luftstrom eine Kante trifft und die Luft in einem anschließenden Hohlraum in Schwingungen versetzt.', 'Luftblattinstrument', 'Tonerzeuger', 'Pfeife, die als Signalinstrument zur Erzeugung und Weitergabe akustischer Signale und gelegentlich als Musikinstrument dient', 'Eine kleine Röhre aus Metall oder Plastik, die einen lauten und hohen Ton produziert wenn hineingeblasen wird. Sie wird verwendet, um ein Signal zu geben oder Aufmerksamkeit auf sich zu lenken.']"
window,bn:00081285n,"['Fenster', 'Fensterbank']","['Als Fenster zu lateinisch fenestra wird im Bauwesen eine Lichtöffnung in einer Wand oder im Dach eines Bauwerkes sowie deren wind- und wetterdichter Verschluss bezeichnet.', 'Bauelement', 'Öffnung in der Wand eines Bauwerkes', 'Eine üblicherweise mit Glasscheiben bedeckte Öffnung, die Lichteinfall in Gebäude oder Fahrzeuge ermöglicht.']"
wing,bn:00081336n,['Flügel'],"['Flügel sind bei Vögeln zum Fliegen dienende Bewegungsorgane, die durch Umbildung der Vordergliedmaßen entstanden sind.', 'Fläche, die von Vögeln und Flugzeugen zum Fliegen genutzt wird']"
worm,bn:00081635n,"['Wurm', 'Würmer']","['Als Würmer bezeichnet man eine ganze Reihe zum Teil nur sehr entfernt verwandter Gruppen wirbelloser Tiere.', 'Wirbelloses Tier mit langgestrecktem, schlauchförmigem Körperbau und kriechender Fortbewegungsweise']"
