word_original,synset,senses,definitions
school,bn:00069619n,"['universidad', 'academia', 'escuela', 'colegio', 'centro docente', 'instituto']","['Institución educacional.', 'Una escuela es cualquier centro docente, centro de enseñanza, centro educativo o institución educativa; es decir, toda institución que imparta educación o enseñanza.', 'La institución u organismo que tiene por objeto la educación, o el conjunto de profesores y alumnos de una misma enseñanza, así como el lugar, edificio o local donde se enseña y se aprende.', 'Institución de educación superior o investigación, que otorga grados académicos.']"
scissors,bn:00060209n,"['sax', 'tijeras', 'tijera']","['Una tijera, denominada frecuentemente en su plural tijeras,[1]\u200b es una herramienta manual que es utilizada para cortar diferentes tipos de materiales.', 'Herramienta para cortar', 'Una herramienta utilizada para cortar un material delgado, que consta de dos cuchillas de corte se encuentran, unidos por un pivote de manera que la corredera cuchillas el uno del otro cuando los mangos están cerradas.']"
screw,bn:00069863n,"['tuerca de tornillo de potencia', 'tuerca husillo']","['En mecánica, la tuerca de tornillo de potencia es un elemento de máquina formado por una tuerca que junto al tornillo de potencia forman un mecanismo que genera movimiento de avance de uno u otro dependiendo de a cual se le restringe el movimiento avance.', 'Es mas facil de utilidad']"
seed,bn:00070253n,"['semilla', 'pepita', 'simiente']",['La semilla o simiente es la parte del vegetal mediante la cual se propagan los vegetales espermatofitos.']
sheep,bn:00070967n,"['oveja', 'oveja doméstica', 'ovino', 'Ovis orientalis aries', 'Ovis aries', 'ganado ovino', 'ganado lanar', 'ardia']","['Mamífero rumiante lanudo y, por_lo_general , cornudo , emparentado con la cabra.', 'La oveja [1]\u200b es un mamífero cuadrúpedo ungulado doméstico, utilizado como ganado.', 'Mamífero cuadrúpedo ungulado rumiante doméstico, usado como ganado', 'Animal cuadrúpedo común (Ovis) criado por los humanos por su lana.', 'Mamífero cuadrúpedo rumiante que se cría como ganado por su carne, leche y lana.']"
shelf,bn:00070999n,"['estante', 'repisa', 'anaquel', 'balda', 'entrepaño', 'estantería']","['Un estante[1]\u200b es el soporte fabricado en obra', 'Soporte que aplicado o instalado horizontalmente sirve de superficie de base de muy variado uso', 'Estructura plana, rígida y rectangular, fijada perpendicularmente a una pared, y usada para apoyar, almacenar o exhibir objetos.']"
ship,bn:00071103n,"['barco', 'buque', 'navio', 'navío', 'embarcación', 'nave', 'bajel']","['Vehículo con cubierta para navegaciones marítimas', 'Barco que por su tamaño, solidez y fuerza es apropiado para navegaciones o empresas marítimas de importancia.']"
shirt,bn:00071142n,['camisa'],"['La camisa o blusa es una prenda de vestir tanto formal como informal de tela que cubre el torso y brazos, usualmente tiene mangas, cuello y botones en el frente.', 'Prenda de vestir', 'Prenda de vestir que cubre el torso', 'Prenda de vestir que se usa en la parte superior del cuerpo, y que a menudo tiene mangas, largas o cortas, que cubren los brazos.']"
shoe,bn:00071172n,['zapato'],"['El zapato es un accesorio pedestre de la vestimenta hecho con la intención de proveer protección y comodidad al pie, mientras este realiza varias actividades.', 'Una de las acepciones de calco.', 'Lo que se coloca en los pies para protegerlos, como sandalias, pantuflas, botas, etc.']"
skin,bn:00024643n,"['piel', 'cutis', 'tegumento']","['La piel o cutis o sistema tegumentario,[1]\u200b es la cubierta externa de los animales vertebrados y uno de sus órganos más importantes.', 'Órgano que cubre el cuerpo de los vertebrados', 'Tejido fino que forma la cubierta externa del cuerpo de los vertebrados: consiste en dos capas, la exterior puede estar cubierta de pelo o plumas. Tiene principalmente una función protectora y sensorial.']"
skirt,bn:00072004n,"['falda', 'saya', 'enaguas', 'pollera']","['La falda es una prenda de vestir que cuelga de la cintura y cubre las piernas, al menos en parte.', 'Prenda de vestir', 'Prenda de vestir']"
snake,bn:00059150n,"['sierpe', 'serpiente', 'ofidio', 'culebra', 'Serpentes', 'víbora', 'serpentes', 'serpientes']","['Las serpientes u ofidios son un suborden de saurópsidos diápsidos pertenecientes al orden Squamata, del superorden Lepidosauria, caracterizado por la ausencia de patas [1]\u200b y el cuerpo muy alargado.', 'Grupo de reptiles.', 'Reptil sin miembros, escamoso, alargado', 'Reptil miembro del suborden de los ofidios o serpientes, que tienen un cuerpo sin extremidades, párpados fundidos y una mandíbula modificada para tragar a grandes presas.']"
sock,bn:00072576n,"['calcetín', 'media', 'calcetines']","['Un calcetín es una prenda de vestir que se usa en los pies y que a menudo cubre el tobillo o alguna parte de la pantorrilla[1]\u200b.', 'Prenda de ropa que cubre los pies.']"
spade,bn:00022443n,"['Nigger', 'nigger', 'nigga', 'negrillo', 'negrito', 'mayate', 'mono', 'negrote', 'negraso', 'negro', 'negro de mierda', 'nigra']","['En Inglés, nigger es un término peyorativo racista dirigido a la gente de piel negra, especialmente hacia los afroamericanos.', 'Palabra ofensiva a la gente de piel negra']"
sponge,bn:00060631n,"['esponja', 'esponjas', 'poríferos', 'Porifera', 'poriferan', 'parazoan', 'poríforo', 'porifera']","['Los poríferos, también conocidos como esponjas o esponjas de mar, son un filo de animales acuáticos que se encuentran enclavados dentro del subreino Parazoa.', 'Filo de animales acuáticos.', 'Miembro de una especie del filo Porifera. Son animales porosos marinos.', 'Filo del reino animal caracterizado por la presencia de sistemas de canales y compartimientos a través de los cuales el agua circula y se expulda; No tienen tejidos ni órganos.']"
spoon,bn:00073547n,['cuchara'],"['Una cuchara es un utensilio que consiste en una pequeña cabeza cóncava en el extremo de un mango, usada principalmente para servir o comer un alimento líquido o semilíquido, y algunos alimentos sólidos como arroz y cereal que no pueden ser fácilmente levantados con un tenedor.', 'Utensilio para tomar alimentos líquidos.', 'Utensilio usado para servir o comer un alimento']"
spring,bn:00036077n,"['manantial', 'fuente', 'vertiente', 'surtidor', 'brollador', 'fuente natural', 'emanación']","['Un manantial o naciente es un punto de salida natural de agua subterránea que fluye hacia la parte superior de la corteza terrestre.', 'Fuente natural de agua que brota de la tierra o entre las rocas.', 'Fuente natural de agua.', 'Fuente natural de agua que brota de la tierra o entre las rocas', 'Lugar de donde surge agua de forma natural de una roca o del suelo en la superficie de la tierra o sobre un lago o río.']"
square,bn:00036107n,"['cuadrado', 'cuadro']","['Un cuadrado en geometría es un cuadrilátero regular, es decir, una figura plana de cuatro lados congruentes y paralelos dos a dos, y cuatro ángulos interiores rectos, por lo que también cumple con la definición de rectángulo y paralelogramo[1]\u200b[2]\u200b[3]\u200b[4]\u200b También se puede definir como un rectángulo con dos lados adyacentes de igual longitud.', 'Figura geométrica.', 'Paralelogramo con 4 lados y 4 ángulos rectos iguales', 'Polígono bidimensional con cuatro lados iguales y cuatro ángulos rectos.']"
stamp,bn:00063768n,"['estampilla', 'timbre postal', 'sello', 'sello postal', 'timbre', 'porte', 'franqueo', 'sello de correos']","['El sello postal, también conocido como estampilla, estampa, sello o timbre,[1]\u200b es un comprobante del pago previo de los envíos efectuados por correo en forma de etiqueta, generalmente engomada o directamente impreso.', 'Comprobante del pago previo de los envíos efectuados por correo en forma de etiqueta', 'Pedazo del papel que se pega a las cartas o a los paquetes para pagar su entrega.']"
star,bn:00073964n,"['estrella', 'astro']","['Una estrella es un objeto astronómico luminoso con forma de esferoide, que mantiene debido al equilibrio hidrostático alcanzado por su propia gravedad.', 'Cuerpo celeste.', 'Objeto astrónomico formado por un esferoide luminoso de plasma sujeto a su propia gravedad', 'Cuerpo celeste luminoso hecho de gases (particularmente de hidrógeno y helio) con forma de esfera.']"
stem,bn:00073868n,['tallo'],"['En botánica, el tallo es el eje de la parte generalmente aérea de las cormofitas y es el órgano que sostiene las hojas, flores y frutos.', 'Parte de todas las plantas; Hojas de - En Panamá, las hojas de plátano o banano.', 'Órgano que sostiene las hojas, flores y frutos de una planta']"
stick,bn:00019079n,"['cigarro', 'puro', 'cigarro puro', 'cigarrillo', 'chicote', 'tagarnina']","['Rollo de tabaco para fumar.', 'El cigarro puro o simplemente puro es un paquete firmemente enrollado de tabaco secado y fermentado, liado sin papel.', 'Tabaco enrollado y envuelto en hojas de tabaco, usado para fumar.']"
stocking,bn:00074376n,"['medias', 'media']","['Se llaman medias a las prendas que cubren las piernas, desde los pies hasta media pantorrilla o hasta medio muslo.', 'Prenda de ropa que cubre las piernas.', 'Prenda que cubre las piernas']"
stomach,bn:00012886n,"['estómago', 'barriga', 'panza', 'buche', 'tum', 'granero']","['El estómago es la porción del tubo digestivo situada entre el esófago y el intestino.', 'Órgano del cuerpo que participa en el proceso de digestión de alimentos.']"
store,bn:00021483n,"['memoria', 'dispositivo de almacenamiento', 'memoria principal', 'memoria informática', 'memoria computacional', 'almacenar', 'almacén', 'almacenamiento', 'tarjeta de memoria', 'almacenamiento computacional']","['En informática, la memoria es el dispositivo que retiene, memoriza o almacena datos informáticos durante algún periodo de tiempo.', 'Memoria primaria, memoria principal, memoria central o memoria interna es la memoria de la computadora donde se almacenan temporalmente tanto los datos como los programas que la unidad central de procesamiento está procesando o va a procesar en un determinado momento.', 'Componente de las computadoras donde se almacena información.', 'Dispositivo que retiene datos informáticos durante algún intervalo de tiempo', 'Componente de computadoras, dispositivos y medios de grabación que conserva datos durante un cierto intervalo de tiempo.']"
street,bn:00074595n,"['calle', 'rua']","['Parte pavimentada de una vía, usualmente en un pueblo o pequeña ciudad.']"
sun,bn:00028190n,"['domingo', 'Día del Señor', 'día del Senyor', 'dom']","['El domingo es el día que precede al lunes y que sucede al sábado.', 'Día de la semana.', 'Día de la semana', 'El séptimo día de la semana en Europa y en sistemas que utilizan la norma ISO 8601; el primer día de la semana en Estados Unidos.']"
table,bn:00075813n,['mesa'],"['La mesa es un mueble compuesto de un tablero horizontal liso y sostenido a la altura conveniente, generalmente por una o varias patas, para diferentes usos.', 'Mueble formado por un tablero con patas.', 'Mueble con una superficie horizontal elevada del suelo', 'Mueble que generalmente consiste de una superficie horizontal dura y plana, elevada y sostenida por tres o más patas (usualmente 4).']"
tail,bn:00075904n,['cola'],"['La cola o rabo[1]\u200b es el extremo posterior del cuerpo y de la columna vertebral de algunos animales,[2]\u200b especialmente cuando este forma un apéndice flexible y distinguible del torso.', 'Articulación extrema posterior del cuerpo de un animal, especialmente cuando forma un apéndice al tronco distinguible. Una cola puede ser también cualquier apéndice de extensión considerable de un objeto o una idea.', 'Extremo posterior del cuerpo de un animal, especialmente cuando éste forma un apéndice flexible y distinguible del torso', 'Apéndice de un animal que se une a su parte posterior cerca al ano.']"
thread,bn:00077028n,"['hilo', 'hebra', 'hilado', 'lana', 'hilaza']","['Un hilo es una hebra larga y delgada de un material textil, especialmente la que se usa para coser.', 'Hebra larga y delgada que se utiliza para coser.', 'Hebra larga y delgada de un material textil', 'Filamento entrelazado de la fibra usado para coser.', 'Forma de material larga, fina y flexible, generalmente de forma cilíndrica, usada en costura, tejido o en la elaboración de cuerdas.']"
throat,bn:00061897n,"['garganta', 'faringe']","['En anatomía, la garganta [1]\u200b o gorja [2]\u200b es la parte frontal del cuello.', 'Parte del cuello anterior a la columna vertebral', 'La parte delantera del cuello.']"
thumb,bn:00063376n,"['pulgar', 'dedo pulgar', 'dedo', 'pollex', 'dedo gordo']","['En la anatomía humana, el pulgar o pólice es el primer dedo de la mano.', 'El primer dedo de la mano.', 'Dedo más grande de la mano']"
ticket,bn:00033665n,"['tarifa', 'pasaje', 'billete']","['La tarifa es el precio que pagan los usuarios o consumidores de un servicio público al Estado o al concesionario a cambio de la prestación del servicio.', 'El precio unitario fijado por las autoridades para los servicios públicos realizados a su cargo.', 'Precio que pagan los usuarios de un servicio público al Estado o al concesionario a cambio de la prestación del servicio']"
toe,bn:00077465n,"['dedos del pie', 'dedo pequeño del pie', 'dedo de pie', 'dedo del pie', 'dedo meñique', 'ortejo', 'meñique del pie', 'dedo']","['El meñique del pie región correspondiente al dedo homónimo - también conocido como quinto dedo [V] del pie - es el quinto dedo más interno del pie.', 'Se conoce con el nombre de dedos del pie a cada uno de los cinco apéndices articulados en que termina el pie humano.', 'cada uno de los apéndices del pie', 'dedo más pequeño del pie', 'El más pequeño de los dedos en el pie.']"
tooth,bn:00077593n,"['diente', 'dientes', 'diente humano']","['El diente [1]\u200b es un órgano anatómico duro, enclavado en los procesos alveolares de los huesos maxilares y mandíbula a través de un tipo especial de articulación denominada gonfosis, en la que intervienen diferentes estructuras que lo conforman: cemento dentario y hueso alveolar ambos unidos por el ligamento periodontal.', 'Un diente es una estructura anatómica calcificada que se localiza en la cavidad oral de múltiples especies de vertebrados y que tiene como principal función la prensión del alimento.', 'Estructura ósea de múltiples vertebrados', 'Órgano anatómico', 'Estructura calcárea dura presente en la boca de muchos animales vertebrados, generalmente utilizada para comer.']"
town,bn:00077773n,"['villa', 'ciudad', 'pueblo', 'población']","['Una villa es una población que ha recibido a lo largo de la historia ciertos reconocimientos explícitos y privilegios por parte de la autoridad reconocida, y por razones diversas, aunque no siempre, no le ha sido concedido el título superior, el de ciudad.', 'Desde la Edad Media, aquella que tiene algunos privilegios con que se distingue de las aldeas y lugares y es de menor rango que una ciudad.', 'Núcleo de población de una cierta entidad']"
train,bn:00066028n,"['tren', 'ferrocarril', 'locomotora', 'trenes']","['El tren es un vehículo compuesto por una serie de vagones o coches acoplados entre sí y remolcados por una locomotora,[1]\u200b o bien por coches autopropulsados que generalmente circulan sobre carriles permanentes.', 'Una serie de vagones o coches conectados a una locomotora que circulan sobre carriles.', 'Medio de transporte', 'Grupo autopropulsado de vagones conectados entre ellos que se mueven sobre rieles.']"
tray,bn:00078102n,"['bandeja', 'azafate', 'batea', 'charola']","['Una bandeja, charola o azafate es una pieza plana o levemente cóncava, de metal, plástico u otro material, que se utiliza para servir, presentar, depositar o transportar cosas, especialmente, bebidas y servicios de alimentación.', 'Recipiente diseñado para transportar cosas', 'Plataforma plana diseñada para transportar cosas.']"
tree,bn:00078131n,"['árbol', 'arbol']","['Una planta leñosa, perenne y alta con un tronco principal y ramas que forman una corona elevada distinta; incluye tanto las gimnospermas como las angiospermas.', 'Un árbol es una planta, de tallo leñoso, que se ramifica a cierta altura del suelo.', 'Una planta de cierto porte o tamaño.', 'Planta perenne, de tallo leñoso', 'Planta perenne arbolada grande con un tronco distinto que da lugar a ramas o a hojas a una cierta distancia de la tierra.']"
trousers,bn:00060423n,"['pantalón', 'pantalones', 'herales']","['El pantalón es una prenda de vestir que se ajusta a la cintura y llega a una altura variable de la pierna o hasta los tobillos, cubriendo cada pierna por separado.', 'Prenda de vestir', 'Prenda de vestir usada en la parte más inferior del cuerpo y que cubre ambas piernas por separado.']"
umbrella,bn:00078920n,"['paraguas', 'sombrilla', 'parasol']","['Toldo plegable manual y ligero.', 'Un paraguas es un objeto portátil para protegerse de la lluvia[1]\u200b.', 'Utensilio para protegerse de la lluvia.']"
wall,bn:00080386n,"['pared', 'muro', 'muralla']","['Una pared es una obra de albañilería vertical que limita un espacio arquitectónico.', 'Obra de albañilería vertical que limita un espacio arquitectónico.', 'Estructura vertical y sólida que separa dos espacios', 'Construcción vertical hecha de piedra, ladrillo, madera, etc., con una longitud y una altura mucho mayores que su espesor, para entornar, dividir o dar apoyo.']"
watch,bn:00077172n,"['reloj', 'reloj de pulsera', 'peluco', 'reloj pulsera']","['Un reloj de pulsera es el que se lleva en la muñeca sujeto con una correa de piel, metal o de diversos materiales plásticos.', 'Indicador de tiempo personal, portable, usado como complemento', 'Instrumento portátil para medir el tiempo que se lleva en el brazo sujeto con una correa.']"
wheel,bn:00010248n,"['bicicleta', 'bici', 'bicicletas']","['La bicicleta, coloquialmente llamada bici[2]\u200b,[5]\u200b[6]\u200b[7]\u200b es un vehículo de transporte personal de propulsión humana.', 'Vehículo de dos ruedas impulsado por pedales.', 'Vehículo de dos ruedas a propulsión humana', 'Vehículo de dos ruedas en tándem, pedales conectados a la rueda posterior por una cadena, manubrio para el manejo y un asiento.']"
whip,bn:00081007n,"['fuete', 'flagelo', 'látigo', 'fusta']","['Un látigo, fusta[1]\u200b o zurriago/a[2]\u200b[3]\u200b es un instrumento consistente en una cuerda flexible con un mango fijo, comúnmente manufacturado de cuero trenzado o de otros materiales.', 'Arma cuerpo a cuerpo', 'Objeto largo de cuero o cuerda unido a un mango, utilizado para forzar a algunos animales a moverse o para dar azotes a alguien.']"
whistle,bn:00081044n,"['silbato', 'pito']","['El término silbato o pito se refiere, por lo general, a un instrumento de viento de una única nota que produce un sonido mediante un flujo forzado de aire.', 'Sinónimo.', 'Pequeño tubo del metal o del plástico que produce un sonido alto y ruidoso cuando se está soplando. Se utiliza como una señal o para atraer la atención.']"
window,bn:00081285n,['ventana'],"['Una ventana es un elemento arquitectónico que se ubica en un vano o hueco.', 'Tipo de vano o hueco en un edificio', 'Apertura, por lo general cubierta por uno o más paneles de vidrio claro, para permitir que la luz entre desde el exterior a un edificio o vehículo.']"
wing,bn:00081336n,['ala'],"['Superficie de un animal y de aeroplanos que les permite volar', 'Extremidad de un animal (ave, murciélago, insecto) que le permite volar.']"
wire,bn:00021675n,"['cable', 'alambre']","['Metal formado fino, hasta como un hilo, al ser pasado por ruedas con surcos o arrastrado por huecos de un molde de acero.']"
worm,bn:00081635n,"['gusano', 'verme']","['La palabra gusano se utiliza coloquialmente para designar los más diversos animales que coinciden en ser pequeños, blandos, de forma alargada y con apéndices locomotores poco destacados o ausentes.', 'animal', 'Invertebrado generalmente tubular del filo de los anélidos.']"
