word_original,synset,senses,definitions
prison,bn:00064468n,"['carcere', 'prigione', 'galera', 'penitenziario', 'ergastolo', 'casa di detenzione', 'casa circondariale', 'casa di reclusione', 'casa di pena', 'reclusorio', 'gattabuia']","['Luogo in cui sono custoditi i condannati alla pena della reclusione o gli accusati colpiti da mandato di cattura in attesa del giudizio', ""La prigione, è un luogo, generalmente sotto l'amministrazione diretta di uno Stato, in cui sono reclusi individui resi privi di libertà personale in quanto riconosciuti colpevoli di reati per i quali sia prevista una pena detentiva."", 'Luogo di detenzione', 'Luogo dove le persone vengono tenute in un regime di limitazione delle libertà personali.']"
rail,bn:00077838n,"['binario', 'binario ferroviario']","['Coppia di rotaie su cui scorrono le ruote di treni, tram o funicolari.', ""Il binario ferroviario è l'infrastruttura basilare nella costruzione di linee ferroviarie e tranviarie."", ""Parte dell'infrastruttura ferroviaria, sulla quale poggiano i treni"", 'Coppia di rotaie parallele che forniscono una pista per le ruote di un veicolo come il treno.']"
rat,bn:00056119n,"['topo', 'sorcio', 'ratto', 'Mus']","['Piccolo mammifero roditore', 'Mus Linnaeus, 1758 è un genere di roditori della famiglia dei Muridi.', 'Genere a cui appartiene il topo']"
receipt,bn:00000746n,"['bolletta', 'fattura', 'dovuto', 'spettanza', 'conto', 'bulletta']","['Somma di denaro che si deve pagare o riscuotare a compenso di prestazioni e consumi.', 'Documento che prova una vendita', ""La fattura, in diritto commerciale, è un documento fiscale obbligatorio emesso da un soggetto fiscale per comprovare l'avvenuta cessione di beni o prestazione di servizi e il diritto a riscuoterne il prezzo."", 'documenti per provare la cessione dei beni', 'Fattura in cui sono indicati il consumo di elettricità, gas, telefono e sim. e il corrispondente importo da pagare.']"
rod,bn:00022813n,['punizione corporale'],"[""La punizione corporale è una forma di violenza fisica che comporta da parte di chi la esegue il desiderio d'infliggere intenzionalmente dolore: allo scopo di punire un reato, disciplinare o correggere un atto o una condotta giudicata errata, o per scoraggiare atteggiamenti o comportamenti ritenuti inaccettabili."", ""Genere di pena che prevede una tortura corporale. Esempi sono la flagellazione, l'amputazione di arti e la marchiatura a fuoco"", 'Forma di pena fisica']"
roof,bn:00068220n,"['tetto', 'copertura']","['Struttura atta a coprire un edificio, costituita da una travatura ricoperta da embrici, tegole o altro materiale impermeabile', 'Struttura atta a coprire un edificio', ""Il tetto o copertura è la parte superiore dell'edificio che ha la funzione di preservare l'ambiente interno dagli agenti atmosferici e dall'invasione di animali."", 'Parte di un edificio che ha la funzione di definire la parte superiore', 'Parte sommitale di un edificio', 'La struttura che copre un edificio.']"
sail,bn:00068849n,['veliero'],"['Bastimento a vela', ""Un veliero è una barca a vela che sfrutta principalmente l'azione del vento per la propulsione."", 'imbarcazione di grandi dimensioni che sfrutta il vento come propulsore', 'Nave spinta dal vento.']"
school,bn:00069619n,"['università', 'accademia', 'scuola', 'istituto']","['Istituto didattico, con un nome e un orientamento.', 'Istituzione educativa', ""Una scuola è un'istituzione destinata all'educazione e all'istruzione di studenti e allievi sotto la guida di varie tipologie di figure professionali appartenenti al settore dei lavoratori della conoscenza."", 'Istituzione che persegue finalità educative per i ragazzi.', 'Istituzione di istruzione superiore e di ricerca, che conferisce titoli accedemici.']"
scissors,bn:00060209n,"['forbici', 'forbice']","[""Strumento per tagliare formato da due lame d'acciaio, incrociate e imperniate al centro, con all'estremità due anelli in cui si infilano l'indice e il pollice della mano"", 'Le forbici sono uno strumento molto utilizzato per tagliare materiali sottili che richiedono poca forza, quali carta, cartone, tessuti, corde, cavi, alimenti, fogli sottili di metallo e plastica, fili, capelli, unghie.', 'Uno strumento usato per tagliare un materiale sottile, costituito da due lame incontrano, uniti da un perno in modo che la slitta lame a vicenda quando le maniglie sono chiuse.']"
screw,bn:00069863n,['vite'],"['Chiodo parzialmente filettato, usato per stringere, per fissare, per collegare']"
seed,bn:00070253n,['seme'],"[""Il seme è l'organo di diffusione delle spermatofite a cui è affidata la disseminazione delle piante."", 'Organo di propagazione di molte piante.']"
sheep,bn:00070967n,"['pecora domestica', 'ovino', 'pecora', 'ovino domestico', 'Ovis aries', 'Ovis orientalis aries']","['Mammifero ruminante domestico, allevato per il mantello riccio e soffice da cui si ricava la lana, ma anche per il latte e le carni', 'La pecora è un mammifero della famiglia dei Bovidae.', 'Nome scientifico della pecora domestica', 'Mammifero della famiglia dei bovidi', 'specie di mammifero', ""Animale comune a quattro zampe (Ovis) allevato dall'uomo per la sua lana."", 'Mammifero ruminante con le corna allevato nel caso di molte razze per la lana, la carne commestibile o la pelle.', 'Quadrupede, mammifero ruminante mantenuto come bestiame per la sua carne, latte e lana.']"
shelf,bn:00070999n,"['scaffale', 'palchetto', 'ripiano', 'mensola', 'cartelliera', 'scansia']","[""Struttura rigida, piana e rettangolare, fissata perpendicolarmente a una parete, e utilizzato per il supporto, la conservazione o l'esposizione di oggetti.""]"
ship,bn:00071103n,"['nave', 'dirigibile', 'astronave', 'naviglio', 'bastimento']","[""Costruzione specialmente di notevoli dimensioni destinata al trasporto o a scopi militari spostandosi per via d'acqua, galleggiando, o navigando in profondità, o scivolando sopra la superficie"", 'La nave è un mezzo di trasporto concepito per lo spostamento di merci, persone o per fini bellici marittimi.', 'Mezzo di trasporto', 'Mezzo di trasporto su acqua', 'Imbarcazione che per le sue dimensioni, la sua solidità e la sua potenza è adatto per lunghe navigazioni e grandi imprese marittime.']"
shirt,bn:00071142n,"['camicia', 'maglia']","['Indumento di cotone o altro tessuto con colletto e maniche lunghe o corte che arriva fino alle anche', 'Articolo di abbigliamento che viene indossato sulla parte superiore del corpo e spesso ha maniche, lunghe che corte, che coprono le braccia.']"
shoe,bn:00071172n,"['scarpa', 'calzatura']","['Calzatura di cuoio o di altro materiale che copre e protegge il piede fino alla caviglia', 'La scarpa è un accessorio del vestiario, che riveste e protegge il piede e permette a chi lo indossa di camminare più facilmente su ogni superficie.', 'Copertura protettiva per il piede, con la parte inferiore composta da una spessa suola di pelle o plastica e spesso un grosso tacco e una parte superiore fatta di pelle o materiale sintetico. Usualmente le scarpe, al contrario degli stivali, non arrivano fin sopra la caviglia.']"
skin,bn:00024643n,"['pelle', 'buccia', 'cute', 'epidermide']","['Tessuto che riveste il corpo umano', 'La cute o pelle è il rivestimento più esterno del corpo di un vertebrato.', 'Rivestimento più esterno del corpo di un vertebrato', 'Tessuto che forma il rivestimento esterno del corpo vertebrato, costituito da due strati, il più esterno dei quali può essere ricoperto di peli, squame, piume, ecc. Svolge soprattutto una funzione protettiva e sensoriale.']"
skirt,bn:00072004n,"['gonna', 'sottana', 'gonnella']","['Indumento femminile di varia foggia e lunghezza che copre il corpo dalla vita in giù', ""La gonna è l'indumento unisex più semplice che possa esistere per coprire il corpo e per questo è stata usata, sotto varie forme, fin dall'antichità."", 'Capo di abbigliamento, di solito indossati da donne e ragazze, che pende dalla cintola e copre la parte inferiore del corpo.']"
snake,bn:00059150n,"['serpente', 'serpe', 'biscia', 'serpentes', 'colubro', 'Serpente']","['Nome comune di molti tipi di rettili', 'I Serpenti sono indicati comunemente come i rettili squamati appartenenti al sottordine Serpentes.', 'Sottordine di animali', 'Rettili squamati appartenenti al sottordine Serpentes', ""Rettile del sottordine Serpentes, di solito con un corpo squamoso cilindrico senza zambe, palpebre fuse, e una mascella modificata per l'ingestione di prede di grandi dimensioni.""]"
sock,bn:00072576n,"['calzino', 'calza', 'pedalino', 'calzetta']","['Il calzino è un indumento che si indossa sul piede, progettato per riscaldare e assorbire sudore, proteggere da sporco e graffi e alleviare gli sfregamenti con le calzature.', 'Una copertura tessuta per il piede, che non sale più in alto della caviglia.']"
sponge,bn:00060631n,"['porifera', 'spugna', 'Porifera']","['Animale acquatico dei Poriferi', 'Porifera è un phylum animale, che comprende gli organismi comunemente noti come spugne.', 'Animale marino del phylum Porifera', 'Membro di una specie del phylum Poriferi; poroso animale marino.', ""Phylum del regno animale caratterizzato dalla presenza di sistemi di canali e compartimenti attraverso i quali l'acqua viene aspirata e rilasciata; tessuti e organi sono assenti.""]"
spoon,bn:00073547n,['cucchiaio'],"['Il cucchiaio, è una posata da tavola costituita da una paletta concava ovale fornita di manico usata per raccogliere e portare alla bocca cibi liquidi o non compatti.', 'Posata', 'posata da tavola costituita da una paletta concava ovale fornita di manico', 'Utensile per mangiare e servire, una piccola concavità con un lungo manico dritto.']"
spring,bn:00036077n,"['sorgente', 'fonte', 'polla', 'scaturigine']","[""In idrologia, una sorgente è un'area della crosta terrestre dove fuoriesce, in modo del tutto naturale, una portata apprezzabile di acqua sotterranea."", ""Sinonimo di sorgente d'acqua"", 'Luogo dove le acque sotterranee fluiscono naturalmente da una roccia o dal terreno sulla superficie terrestre o in un corpo idrico superficiale.']"
square,bn:00036107n,['quadrato'],"['Un quadrato, in geometria, è un quadrilatero regolare, cioè un poligono con quattro lati e quattro angoli congruenti.', 'Poligono regolare con quattro lati.', 'Poligono con quattro lati uguali e quattro angoli uguali', 'Un poligono bidimensionale con quattro lati uguali e quattro angoli retti.']"
stamp,bn:00063768n,"['francobollo', 'francatura', 'affrancazione', 'affrancatura']","[""Il francobollo è un documento, stampato da una parte e gommato sul retro, che serve per l'affrancatura dei servizi di corrispondenza postale."", ""Carta-valore che serve per l'affrancatura dei servizi di corrispondenza"", 'Pezzo di carta che viene apposto alle lettere o ai pacchetti per pagarne la loro consegna.']"
star,bn:00073964n,"['stella', 'astro', 'sole']","['Corpo celeste caratterizzato da emissione di luce.', 'Corpo celeste', 'Una stella è un corpo celeste che brilla di luce propria.', 'Corpo celeste che brilla di luce propria', 'Corpo celeste che brilla di luce propria', 'Corpo celeste che emette più luce di quanta ne assorba. Solitamente formata da gas  (principalmente idrogeno ed elio) e di forma sferica.']"
station,bn:00074049n,['stazione'],"['Edificio, impianto, posto in genere dove ha sede un determinato servizio']"
stem,bn:00073868n,"['fusto', 'caule', 'venatura centrale', 'gambo', 'stelo']","['La parte delle piante cormofite che si erge verticalmente e collega le radici alle foglie, svolgendo funzione di sostegno e di distribuzione delle sostanze nutritive.', 'Il fusto, detto anche tronco, è la struttura portante delle piante.', 'Struttura portante delle piante', 'Struttura portante delle piante']"
stick,bn:00019079n,['sigaro'],"['Il sigaro è un cilindro di foglie di tabacco seccate, fermentate e arrotolate, che può essere fumato.', 'Tabacco, arrotolato e avvolto con un rivestimento esterno di foglie di tabacco, destinato a essere fumato.']"
stocking,bn:00074376n,"['calze', 'calza']","['Le calze sono degli indumenti di biancheria intima che si aggiustano strettamente ai piedi ed alle gambe, variamente elasticizzate, e molte volte non hanno come proposito il nascondere gambe e piedi, ma anzi esaltare le loro forme.', 'Indumento']"
stomach,bn:00012886n,"['stomaco', 'pancia', 'addome', 'ventre']","[""Parte inferiore del tronco compresa tra torace e bacino, in cui sono contenuti l'apparato digerente e quello riproduttivo"", ""Lo stomaco è un organo dell'apparato digerente che svolge la seconda fase della digestione, quella successiva alla masticazione."", 'Organo del corpo coinvolto nella digestione del cibo.']"
store,bn:00021483n,"['memoria per computer', 'memoria', 'memoria informatica']","['Parte di un elaboratore elettronico che immagazzina per operazioni future dati e informazioni', ""Una memoria, in elettronica, è un dispositivo elettronico che ha come finalità la memorizzazione dell'informazione elettronica."", 'La memoria, in informatica, è un elemento di un computer o di un suo sottosistema e ha il compito di garantire la persistenza dei dati e\\o delle istruzioni dei programmi.', ""Dispositivo elettronico che ha come finalità la memorizzazione dell'informazione"", 'Parte del computer destinata a conservare i dati nel tempo', 'Tipo di supporto di memoria', 'Parte del computer destinata a conservare i dati nel tempo', 'Componente per computer, dispositivo e media che permettono di registrare dati in un qualche intervallo di tempo.']"
street,bn:00074595n,"['strada', 'via', 'strada di città', 'strada urbana']","[""Terreno di uso pubblico, opportunamente pavimentato che consente l'accesso agli edifici di un centro abitato."", 'Parte di strada asfaltata, di solito in un villaggio o in una città.']"
sun,bn:00028190n,['domenica'],"['Settimo giorno della settimana civile e primo di quella liturgica.', 'Settimo giorno della settimana', 'La domenica è il giorno della settimana civile tra il sabato e il lunedì, considerato il settimo da alcuni e il primo da altri.', 'Giorno della settimana, festivo per il cristianesimo', 'Giorno della settimana', ""Il settimo giorno della settimana in Europa e nei paesi che utilizzano lo standard ISO 8601; il primo giorno negli Stati Uniti d'America.""]"
table,bn:00075813n,"['tavola', 'tavolo']","['Parte del mobilio;.', 'Mobile costituito da un piano sostenuto per lo più da quattro gambe', ""Il tavolo è un mobile formato da un piano, spesso rettangolare o quadrato o tondo, di legno, metallo, plastica, di cristallo o altro materiale rigido, sostenuto da una, due, tre, quattro o più gambe, e che ha forma e dimensioni diverse, a seconda dell'uso cui è adibito."", ""Parte dell'arredamento"", 'Mobile', 'Mobile composto da una superficie orizzontale dura e piana sostenuta da 3 o più piedi (generalmente 4).']"
tail,bn:00075904n,['coda'],"['Parte posteriore allungata del corpo di alcuni vertebrati', ""La coda è la sezione posta alla fine del corpo di un animale; in genere, il termine si riferisce ad un'appendice del torso flessibile e distinta."", 'Appendice del corpo dei vertebrati, opposta alla testa', 'Appendice anatomica', 'Parte terminale della schiena di molti animali vicino al sedere.']"
thread,bn:00077028n,"['filo', 'filato', 'refe', 'cucirino']","['Prodotto della filatura', ""Il filato è l'insieme di fibre tessili tenute assieme da una torsione a formare un filo."", 'fibra tessile per lavoro a maglia', 'Tessuto di forma lunga, fine e flessibile, utilizzato per cucire, tessere o costruire corde.']"
throat,bn:00061897n,"['gola', 'gozzo', 'faringe', 'strozza', 'gorgia']","[""Parte del corpo situata all'altezza del collo"", 'Il termine gola viene utilizzato, nel linguaggio comune, per indicare le strutture anatomiche presenti nella parte anteriore del collo dei vertebrati.', 'Strutture anatomiche situate nella parte anteriore del collo dei vertebrati', 'Parte anatomica', 'La parte anteriore del collo.']"
thumb,bn:00063376n,"['dito grosso', 'pollice', 'indice']","['Il dito', 'Il pollice è un dito della mano, il più laterale.', 'Primo dito della mano.', 'Dito della mano', 'Il più corto e il più grande delle dita, che può essere posto contro le altre in modo da garantire una presa salda.']"
ticket,bn:00033665n,"['tariffa', 'prezzo', 'prezzo della corsa']","['Tariffa da pagare per utilizzare un servizio di trasporto pubblico', 'Somma di denaro pagato per un biglietto di trasporto.']"
toe,bn:00077465n,"['minolo', 'quinto dito', 'dito del piede', 'dito', 'alluce']","['Una delle estremità del piede.', 'Il più piccolo delle dita del piede.']"
tooth,bn:00077593n,"['denti', 'dente', 'dente umano']","['Ciascuno degli organi ossei infissi nelle mascelle e che servono alla masticazione', ""I denti sono organi molto duri che si trovano all'interno del cavo orale."", 'Organo deputato alla masticazione', ""Organi durissimi, che si trovano all'interno del cavo orale"", 'Struttura dura calcarea presente nella bocca di molti animali vertebrati, generalmente utilizzata per mangiare.', 'Organi anatomici calcificati presente in molte specie di vertebrati.']"
town,bn:00077773n,"['cittadina', 'grosso paese', 'città', 'paese']","['Cittadina, nel linguaggio comune, indica centro abitato di dimensioni piuttosto contenute ma dotato di un certo rilievo amministrativo o culturale.', 'Insediamento più piccolo di una città e più grande di un villaggio, frazione o borgo']"
train,bn:00066028n,"['treno passeggeri', 'treno', 'convoglio']","['Nel trasporto ferroviario, un treno è una serie di carrozze ferroviarie collegate che corrono lungo un binario ferroviario e trasportano persone o merci, tipicamente trainate o spinte da una o più locomotive.', 'Mezzo di trasporto per passeggeri e merci', 'Mezzo di trasporto pubblico atto alla circolazione sulle ferrovie', 'Gruppo di vagoni collegati, guidati da un locomotore, che si muovono su rotaia.', 'Un treno adibito al trasporto abituale di persone.']"
tray,bn:00078102n,"['vaschetta', 'vassoio', 'cabaret', 'guantiera']","['Il vassoio è un contenitore piatto utilizzato nella cucina e adoperato per portare cibarie o oggetti.', 'grande recipiente piatto per trasportare e servire vivande', 'Piattaforma poco profonda adibita al trasporto di cose.']"
tree,bn:00078131n,"['albero', 'albore', 'arbore']","['Ogni pianta perenne con fusto legnoso (tronco) ramificato.', 'Pianta con fusto alto, legnoso, provisto di rami nella parte superiore', 'Un albero è una pianta legnosa perenne, capace di svilupparsi in altezza grazie ad un fusto legnoso, detto ""tronco"", che di solito inizia a ramificarsi a qualche metro dal suolo.', 'Pianta perenne dotata di fusto', 'Pianta legnosa perenne con corteccia', 'Grande pianta perenne legnosa con un tronco ben visibile a cui sono collegati i rami e le foglie che si ergono ad una certa distanza dal suolo.']"
trousers,bn:00060423n,"['pantaloni', 'brache']","[""I pantaloni, o calzoni, sono un capo d'abbigliamento portato sulla parte inferiore del corpo, dove le due gambe sono coperte separatamente."", ""Capo d'abbigliamento indossato sulla parte inferiore del corpo e che copre entrambe le gambe separatamente.""]"
umbrella,bn:00078920n,"['ombrello', 'parapioggia', 'ombrellone', 'paracqua']","['Arnese per ripararsi dalla pioggia o dal sole', ""L'ombrello, o anche ombrella, o parasole, è un accessorio usato per fornire ombra a chi lo porta e ripararsi dal sole o dalla pioggia: in questa seconda accezione è usato anche il sostantivo parapioggia, oppure paracqua, quest'ultimo oggi in declino nel linguaggio quotidiano."", 'Accessorio', 'Un accessorio portatile, pieghevole costituito da una cupola di stoffa impermeabile posta su stecche metalliche con un manico per sorreggerlo sopra la testa atto a ripararsi dalla pioggia.']"
wall,bn:00080386n,"['parete', 'muro']","['Costruzione in muratura, in sassi, mattoni o altro, commesso con calcina o cemento', 'tipo di struttura architettonica', 'Costruzione verticale fatta di pietra, mattoni, legno ecc., di altezza e lunghezza di gran lunga superiore al suo spessore, usata per circondare, dividere o sostenere.']"
watch,bn:00077172n,"['orologio', 'orologio da polso', 'orologio da tasca', 'cipolla']","[""L'orologio da polso è un orologio di piccole dimensioni dotato di un cinturino per poter essere indossato al polso."", 'Tipo di orologio', ""Oggetto portatile che indica l'ora, indossato sovente al polso.""]"
wheel,bn:00010248n,"['bicicletta', 'bici', 'ciclo', 'bike']","['Veicolo a due ruote spinto a pedali', 'La bicicletta è un veicolo azionato dalla forza muscolare umana degli arti inferiori, costituito da un telaio cui sono vincolate due ruote allineate e dotato di un sistema meccanico di trasmissione della potenza fisica generata alla ruota motrice.', 'Mezzo di trasporto', 'Veicolo a propulsione muscolare umana', 'Veicolo a due ruote in tandem, con due pedali collegati alla ruota posteriore da una catena, un manubrio di sterzo e un sellino.']"
whip,bn:00081007n,"['frustino', 'frusta', 'sferza', 'nerbo', 'staffile', 'scudiscio']","['Strumento usato per incitare gli animali da tiro, e un tempo anche per percuotere gli uomini', 'Frusta fatta di tendini secchi di bue', 'Una frusta è un tipo di arma contundente o strumento di controllo, punizione o tortura, costituito da un manico di legno più o meno lungo attaccato ad una corda a serpentina o a strisce comunemente realizzata in cuoio intrecciato o altri materiali.', 'Arma bianca.', 'Arma bianca', 'Lungo pezzo di pelle o corda attaccata ad un manico, che viene utilizzato per colpire gli animali e farli muovere o per punire le persone.']"
whistle,bn:00081044n,"['fischietto', 'fischio']","['Qualsiasi strumento fatto per fischiare', ""Il fischietto è un semplice strumento a fiato che produce un fischio acuto attraverso la compressione di un flusso d'aria."", ""Piccolo tubo di metallo o di plastica che produce un suono acuto e forte quando ci si soffia dentro. Viene utilizzato come segnale o per attirare l'attenzione.""]"
window,bn:00081285n,"['finestra', 'davanzale', 'bordo della finestra', 'davanzale della finestra']","[""La finestra è un'apertura di forma regolare, solitamente quadrata o rettangolare, praticata in una parete verticale, orizzontale o obliqua della muratura per consentire l'ingresso della luce e lo scambio dell'aria tra il vano interno di una costruzione e l'esterno."", 'Apertura trasparente in una parete verticale della muratura', ""Un'apertura, solitamente coperta da uno o più lastre di vetro trasparente che permette alla luce esterna di entrare in un edificio o una vettura"", 'Lamella orizzontale che forma la base di una finestra.']"
wing,bn:00081336n,['ala'],"['Organo del volo negli uccelli, nei pipistrelli e in alcuni insetti']"
wire,bn:00021675n,"['filo metallico', 'filo', 'filo di metallo']","['Filo di metallo, fin e regolare, fabbricato generalmente passando il metallo sotto una ruota scanalata o attraverso un buco in una placca di metallo.']"
worm,bn:00081635n,"['verme', 'bruco', 'baco', 'eruca', 'bigatto', 'vermo']","['Animale invertebrato dal corpo molle e contrattile, privo di zampe e diviso in segmenti', 'Con il termine verme si indicano comunemente animali appartenenti a diversi phyla, invertebrati, generalmente di piccole dimensioni e dal corpo allungato e molle, senza arti sviluppati, per esempio i lombrichi.', 'Animale invertebrato', 'Invertebrato generalmente tubolare del phylum anellidi.']"
